Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.04.17-00:00:00.041;3;9;2;0;0;0;0;0;0;0
2020.04.17-18:54:51.600;61;58;21;18;22;8;2;3;1;1
2020.04.17-18:14:51.117;59;73;20;10;14;5;0;5;1;0
2020.04.17-14:14:36.357;86;118;6;25;12;7;1;6;1;0
2020.04.17-04:00:02.675;3;4;0;1;0;0;0;0;0;0
2020.04.17-11:10:09.601;78;92;9;10;8;0;4;1;0;0
2020.04.17-09:50:08.476;99;74;8;10;6;4;2;3;1;0
2020.04.17-02:00:01.194;2;0;1;0;0;0;0;0;0;0
2020.04.17-17:14:50.158;75;77;13;18;11;10;1;2;0;0
2020.04.17-07:00:05.092;96;39;11;7;12;1;4;2;1;1
2020.04.17-10:40:09.111;88;81;10;8;11;2;3;3;3;1
2020.04.17-10:20:08.580;70;56;4;19;5;2;2;5;1;0
2020.04.17-04:50:03.404;17;1;4;1;0;0;2;2;0;1
2020.04.17-08:10:06.295;86;60;1;5;25;2;7;2;0;2
2020.04.17-16:34:48.706;55;91;14;34;12;11;3;1;0;0
2020.04.17-16:24:38.226;69;89;13;21;16;9;5;6;1;0
2020.04.17-14:04:36.192;87;138;11;13;5;7;3;1;1;0
2020.04.17-09:20:07.667;94;79;7;7;4;2;2;4;2;0
2020.04.17-03:40:02.405;4;0;0;0;0;0;0;0;0;0
2020.04.17-14:24:36.369;65;121;13;22;4;10;6;10;2;2
2020.04.17-16:44:48.742;68;99;21;17;21;10;0;8;0;0
2020.04.17-08:00:06.175;83;68;5;6;13;5;3;5;0;1
2020.04.17-21:44:53.485;21;21;4;3;4;1;0;3;0;0
2020.04.17-21:24:53.423;17;18;6;1;0;0;2;5;0;1
2020.04.17-08:20:06.299;70;72;1;8;19;6;2;1;0;0
2020.04.17-17:24:50.381;65;75;25;22;9;2;4;3;1;5
2020.04.17-00:20:00.111;3;4;1;0;1;1;0;0;0;0
2020.04.17-17:04:49.956;67;88;10;28;17;12;2;4;2;0
2020.04.17-03:20:01.999;1;0;0;0;2;0;0;1;0;1
