Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.06.19-00:00:00.029;7;14;3;4;6;2;0;0;0;0
2021.06.19-00:10:00.047;16;8;12;6;5;5;0;0;0;0
2021.06.19-00:20:00.054;8;17;12;6;4;6;0;3;0;0
2021.06.19-00:30:00.066;11;16;12;6;3;5;0;0;0;0
2021.06.19-00:40:01.553;8;12;8;5;1;6;0;0;0;0
2021.06.19-00:50:01.615;11;13;4;6;2;5;0;0;0;0
2021.06.19-01:00:01.629;10;14;6;9;2;3;0;0;0;1
2021.06.19-01:10:01.848;4;8;3;11;1;5;0;0;0;0
2021.06.19-01:20:01.907;11;7;4;1;5;4;0;0;0;0
2021.06.19-01:30:01.932;6;7;0;11;1;1;0;0;0;0
2021.06.19-01:40:02.060;5;3;2;10;2;3;0;0;0;0
2021.06.19-01:50:02.178;7;7;0;2;0;0;0;0;0;0
2021.06.19-02:00:02.348;6;7;4;7;1;5;0;0;0;0
2021.06.19-02:10:02.403;5;3;9;3;2;4;0;0;0;0
2021.06.19-02:20:02.465;9;8;3;1;5;1;0;0;0;0
2021.06.19-02:30:02.564;6;6;3;1;0;0;0;0;0;0
2021.06.19-02:40:02.743;10;5;0;1;0;1;0;0;0;0
2021.06.19-02:50:02.926;4;8;1;1;3;3;0;0;0;0
2021.06.19-03:00:03.103;10;3;1;2;0;0;0;0;0;0
2021.06.19-03:10:03.370;3;2;0;2;0;2;0;0;0;0
2021.06.19-03:20:03.432;9;5;2;2;3;3;0;4;0;1
2021.06.19-03:30:03.502;6;5;1;1;1;2;0;0;1;1
2021.06.19-03:40:03.693;6;1;1;0;1;0;1;2;1;0
2021.06.19-03:50:03.836;5;6;1;0;0;0;0;0;0;0
2021.06.19-04:00:03.876;11;4;0;1;0;0;0;1;0;0
2021.06.19-04:10:03.968;7;8;2;13;2;2;0;3;0;1
