Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.08.23-00:00:00.006;1;11;0;5;1;8;0;0;0;0
2021.08.23-00:10:00.184;3;30;1;17;2;32;1;2;0;0
2021.08.23-00:20:00.625;2;9;1;12;0;8;0;2;0;0
2021.08.23-00:30:00.640;4;6;4;8;0;6;0;0;0;0
2021.08.23-00:40:00.771;4;11;0;4;2;3;0;3;0;0
2021.08.23-00:50:00.911;3;4;2;3;2;1;2;0;4;2
2021.08.23-01:00:00.936;2;6;2;5;0;3;0;0;0;0
2021.08.23-01:10:13.442;0;3;0;1;0;3;0;0;0;0
2021.08.23-01:21:04.011;1;2;1;0;1;3;0;0;0;0
2021.08.23-01:31:04.130;3;5;0;3;0;0;0;0;0;0
2021.08.23-01:41:04.218;3;4;5;6;0;2;0;0;0;0
2021.08.23-01:51:04.259;0;7;2;0;3;2;0;0;0;0
2021.08.23-02:01:07.664;3;2;0;0;1;4;0;0;0;0
2021.08.23-02:11:07.679;2;1;7;0;0;1;0;0;0;0
2021.08.23-02:21:13.718;3;2;1;1;1;0;0;0;0;0
2021.08.23-02:31:37.999;3;2;0;0;0;2;0;0;0;0
2021.08.23-02:41:38.010;2;0;0;0;1;1;0;0;0;0
2021.08.23-02:55:43.423;1;0;1;1;0;0;0;0;0;0
2021.08.23-03:05:43.470;0;0;2;3;1;0;0;0;0;0
2021.08.23-03:17:12.189;1;1;2;0;1;1;0;3;0;0
2021.08.23-03:27:12.280;2;0;1;1;0;3;1;1;0;0
2021.08.23-03:37:12.349;2;2;0;4;2;2;0;0;0;0
2021.08.23-03:47:12.453;2;1;3;0;2;0;1;0;0;0
2021.08.23-03:57:12.455;2;1;1;0;0;0;0;0;0;0
2021.08.23-04:07:12.461;6;4;2;0;2;0;0;3;0;0
2021.08.23-04:17:12.512;3;2;4;0;1;0;0;7;2;0
2021.08.23-04:27:12.689;7;2;6;1;1;3;0;3;0;0
2021.08.23-04:37:12.708;10;2;2;0;0;1;2;5;1;1
2021.08.23-04:47:12.893;15;4;8;1;1;1;4;9;1;2
2021.08.23-04:57:13.055;13;5;11;4;3;0;9;3;0;3
2021.08.23-05:07:13.125;11;8;8;0;1;0;0;1;0;1
2021.08.23-05:17:13.312;31;14;15;12;4;0;3;6;2;4
2021.08.23-05:27:13.331;13;6;18;5;7;1;3;6;1;0
2021.08.23-05:37:13.449;20;5;11;6;4;3;14;7;2;3
2021.08.23-05:47:13.581;24;17;3;9;5;2;2;4;1;0
2021.08.23-05:57:13.606;18;8;8;3;6;0;6;10;2;0
2021.08.23-06:07:13.697;14;11;16;8;9;1;6;7;1;3
2021.08.23-06:17:13.775;36;6;13;4;7;1;9;14;2;3
2021.08.23-06:27:14.001;36;21;25;10;15;2;6;9;3;0
2021.08.23-06:37:14.005;34;26;25;10;18;9;11;11;2;4
2021.08.23-06:47:14.216;27;22;16;16;7;4;10;11;4;3
2021.08.23-06:57:14.231;46;24;18;22;18;4;18;14;4;1
2021.08.23-07:07:14.267;30;29;20;17;13;15;4;8;3;3
2021.08.23-07:17:14.554;45;31;26;17;23;16;5;11;8;2
2021.08.23-07:27:14.693;52;40;33;24;40;19;5;5;3;0
2021.08.23-07:37:14.747;24;34;29;24;41;25;10;15;1;4
2021.08.23-07:47:14.920;57;45;18;36;45;24;9;6;1;3
2021.08.23-07:57:14.973;53;43;14;10;34;10;9;6;2;2
2021.08.23-08:07:14.989;38;35;13;5;42;6;7;7;5;1
2021.08.23-08:17:15.084;46;33;16;15;37;12;7;7;3;2
2021.08.23-08:27:15.217;47;30;21;15;29;11;9;11;0;2
2021.08.23-08:37:15.437;45;40;41;21;35;5;8;14;3;2
2021.08.23-08:47:15.476;50;41;36;19;22;6;2;7;3;1
2021.08.23-08:57:15.629;46;39;24;22;10;5;3;7;7;2
2021.08.23-09:07:15.677;51;36;21;9;26;6;11;14;3;1
2021.08.23-09:17:15.703;50;39;31;23;22;9;10;5;2;1
2021.08.23-09:27:15.954;46;29;27;16;16;12;2;8;3;3
2021.08.23-09:37:16.137;78;60;36;20;20;6;7;15;4;3
2021.08.23-09:47:16.271;55;59;34;17;22;5;4;7;3;1
2021.08.23-09:57:16.296;55;56;19;19;18;3;6;7;1;1
2021.08.23-10:07:16.412;31;46;21;13;12;9;7;8;4;3
2021.08.23-10:17:16.541;49;35;30;22;13;3;7;6;0;0
2021.08.23-10:27:16.601;47;42;26;15;19;20;5;11;3;2
2021.08.23-10:37:16.876;54;58;19;15;15;7;12;5;3;3
2021.08.23-10:47:17.086;72;43;19;22;16;9;9;8;1;1
2021.08.23-10:57:17.181;37;54;29;24;24;16;3;3;2;3
2021.08.23-11:07:17.393;52;59;23;31;13;15;4;11;2;0
2021.08.23-11:17:17.526;45;43;21;21;14;11;6;4;4;2
2021.08.23-11:27:24.309;50;45;19;13;8;19;5;5;3;1
2021.08.23-11:37:24.522;46;43;27;27;16;18;7;9;3;2
2021.08.23-11:47:24.578;37;61;19;14;14;15;4;8;1;4
2021.08.23-11:57:24.747;46;49;15;22;18;22;8;6;2;1
2021.08.23-12:07:24.856;42;59;20;24;16;12;1;8;0;2
2021.08.23-12:17:24.926;46;45;24;15;12;11;6;11;4;4
2021.08.23-12:27:25.034;47;46;25;21;19;19;3;4;5;2
2021.08.23-12:37:25.208;41;52;25;15;12;19;7;4;3;0
2021.08.23-12:47:25.286;49;62;27;15;7;14;4;8;4;4
2021.08.23-12:57:25.457;42;51;17;23;7;6;10;6;0;1
2021.08.23-13:07:25.591;31;52;31;16;12;22;4;9;2;2
2021.08.23-13:17:25.708;41;48;14;19;4;12;6;7;4;3
2021.08.23-13:27:25.932;42;58;22;17;19;20;10;6;2;2
2021.08.23-13:37:26.124;41;45;29;22;17;31;5;3;6;1
2021.08.23-13:47:26.340;29;58;27;36;16;32;7;5;1;2
2021.08.23-13:57:26.434;33;42;44;30;20;28;3;6;0;5
2021.08.23-14:07:26.536;32;59;19;24;13;36;3;9;5;1
2021.08.23-14:17:26.610;44;61;19;29;17;22;6;13;0;4
2021.08.23-14:27:26.777;46;43;21;17;11;15;8;4;2;3
2021.08.23-14:37:26.780;61;63;38;22;22;29;11;8;2;1
2021.08.23-14:47:26.914;37;61;32;29;15;28;13;21;3;6
2021.08.23-14:57:27.031;37;52;20;34;18;8;7;8;8;5
2021.08.23-15:07:27.200;41;70;28;25;13;24;5;12;1;3
2021.08.23-15:17:27.206;58;49;21;27;15;21;5;11;3;3
2021.08.23-15:27:27.245;50;64;21;35;14;26;9;7;5;6
2021.08.23-15:37:27.364;55;53;33;38;18;23;5;6;2;2
2021.08.23-15:47:27.540;55;50;18;41;15;26;8;5;7;1
2021.08.23-15:57:27.771;34;82;37;35;32;33;7;11;6;2
2021.08.23-16:07:27.882;73;61;30;50;22;37;4;5;1;2
2021.08.23-16:17:30.001;57;104;22;39;25;34;3;10;5;4
2021.08.23-16:27:30.350;52;74;30;21;31;33;8;9;5;2
2021.08.23-16:37:30.557;85;94;49;38;34;22;8;7;5;4
2021.08.23-16:47:30.664;71;82;21;29;18;18;5;6;8;5
2021.08.23-16:57:30.971;71;75;29;31;22;21;10;17;4;0
2021.08.23-17:07:31.142;63;72;28;6;22;12;11;10;5;1
2021.08.23-17:17:31.183;64;104;40;37;22;17;13;18;4;7
2021.08.23-17:27:31.402;56;82;30;20;19;28;8;9;3;1
2021.08.23-17:37:31.595;58;75;26;33;45;13;8;10;1;5
2021.08.23-17:47:31.686;74;97;26;25;24;24;11;13;5;2
2021.08.23-17:57:31.735;75;67;22;22;15;5;7;5;6;2
2021.08.23-18:07:31.880;66;58;34;21;23;16;8;6;5;2
2021.08.23-18:17:31.899;60;69;29;22;29;16;6;6;1;4
2021.08.23-18:27:31.958;44;71;16;24;34;15;7;7;2;1
2021.08.23-18:37:32.056;58;50;20;15;24;16;11;5;1;1
2021.08.23-18:47:32.378;54;54;31;31;21;28;8;11;1;0
2021.08.23-18:57:32.551;58;50;24;25;29;11;4;4;1;2
2021.08.23-19:07:33.446;54;73;9;15;22;20;8;5;0;2
2021.08.23-19:17:33.559;41;82;23;16;32;21;4;14;6;1
2021.08.23-19:27:33.662;35;60;13;21;20;26;10;7;1;0
2021.08.23-19:37:33.664;52;55;18;19;22;21;4;9;0;1
2021.08.23-19:47:33.890;51;70;14;18;11;3;1;3;0;2
2021.08.23-19:57:34.093;50;68;14;11;7;2;3;11;0;0
2021.08.23-20:07:34.274;39;50;5;8;0;4;10;9;0;0
2021.08.23-20:17:34.415;31;45;14;12;7;2;1;4;2;0
2021.08.23-20:27:34.448;23;48;10;6;5;3;5;2;0;0
2021.08.23-20:37:34.527;17;26;9;8;1;1;2;5;1;1
2021.08.23-20:47:34.544;33;43;4;7;4;7;0;2;1;0
2021.08.23-20:57:34.630;21;19;7;4;7;1;4;5;3;0
2021.08.23-21:07:42.575;22;28;15;6;9;3;10;4;1;1
2021.08.23-21:17:42.712;23;22;7;3;1;2;8;3;3;1
2021.08.23-21:27:42.819;14;27;12;6;3;6;5;3;2;0
2021.08.23-21:37:43.182;31;22;12;3;6;1;0;7;0;1
2021.08.23-21:47:43.201;110;51;16;6;16;1;7;5;1;0
2021.08.23-21:57:43.429;83;47;5;1;7;5;5;2;0;0
2021.08.23-22:07:43.549;34;29;8;6;2;1;10;4;6;1
2021.08.23-22:17:43.728;9;16;5;3;0;1;3;2;1;0
