Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.05.02-00:00:00.063;7;8;4;0;6;0;0;0;0;0
2021.05.02-00:10:00.073;8;7;3;1;0;0;0;0;0;0
2021.05.02-00:20:00.255;1;5;0;0;0;2;0;2;0;0
2021.05.02-00:30:34.556;5;1;0;0;0;0;0;0;0;0
2021.05.02-00:40:34.657;4;2;1;1;0;0;0;0;0;0
2021.05.02-00:50:34.781;4;3;0;0;0;0;0;0;0;0
2021.05.02-01:00:34.783;4;1;0;0;0;0;0;0;0;0
2021.05.02-01:10:34.880;0;4;0;2;0;2;0;0;0;0
2021.05.02-01:20:35.049;5;5;0;0;0;0;0;0;0;0
2021.05.02-01:30:35.058;1;1;2;0;0;0;2;0;0;0
2021.05.02-01:40:35.104;1;1;0;0;0;0;0;0;0;0
2021.05.02-01:50:35.192;2;3;2;0;0;0;1;0;0;0
2021.05.02-02:00:35.357;1;0;0;0;0;0;1;0;0;0
2021.05.02-02:10:35.461;0;3;0;1;0;0;0;0;0;0
2021.05.02-02:20:35.630;4;2;0;0;0;0;0;0;0;0
2021.05.02-02:30:35.785;1;4;0;0;0;0;0;0;0;0
2021.05.02-02:40:35.977;3;2;0;0;0;0;0;1;0;0
2021.05.02-02:50:56.389;0;1;0;0;0;0;0;0;0;0
2021.05.02-03:00:56.533;2;2;0;0;0;0;0;0;0;0
2021.05.02-03:10:56.648;2;0;0;1;0;0;0;0;0;0
2021.05.02-03:20:56.745;4;2;0;0;0;0;0;2;0;0
2021.05.02-03:30:56.939;5;0;0;0;0;0;0;1;0;1
2021.05.02-03:40:57.008;2;1;0;0;0;0;1;0;0;0
2021.05.02-03:50:57.064;2;1;0;0;0;0;1;0;0;0
2021.05.02-04:00:57.192;6;1;0;0;0;0;0;0;0;0
2021.05.02-04:10:57.336;3;7;0;0;0;0;2;5;0;0
2021.05.02-04:20:57.418;4;2;0;1;0;0;2;0;1;0
2021.05.02-04:30:57.597;2;1;0;1;0;0;5;2;0;0
2021.05.02-04:41:17.384;3;1;2;0;0;0;2;1;2;0
2021.05.02-04:51:17.457;7;0;0;0;1;1;3;4;0;0
2021.05.02-05:01:17.617;10;6;0;0;3;0;4;0;1;0
2021.05.02-05:11:17.802;11;5;1;0;2;0;3;5;0;2
2021.05.02-05:21:17.807;20;5;0;0;4;1;4;3;1;2
2021.05.02-05:31:17.996;14;10;1;2;4;1;3;1;0;0
2021.05.02-05:41:18.008;19;6;2;2;1;0;2;1;3;0
2021.05.02-05:51:18.060;12;9;4;0;4;0;2;8;1;1
2021.05.02-06:01:18.069;25;10;0;2;4;1;7;0;1;0
2021.05.02-06:11:18.131;30;14;1;2;0;2;1;7;0;1
2021.05.02-06:21:18.203;20;11;2;2;2;0;3;1;0;0
2021.05.02-06:31:18.369;26;13;4;4;6;3;3;0;0;0
2021.05.02-06:41:18.543;23;27;1;6;4;4;2;1;0;1
2021.05.02-06:51:18.644;44;18;2;6;5;3;1;8;1;3
2021.05.02-07:01:18.775;29;17;1;4;5;1;4;1;1;0
2021.05.02-07:11:18.953;42;19;2;4;2;4;3;0;0;1
2021.05.02-07:21:19.057;53;29;2;3;2;1;3;6;1;1
2021.05.02-07:31:19.101;44;23;2;1;7;1;1;0;1;2
2021.05.02-07:41:19.109;64;50;2;4;5;4;2;4;0;1
2021.05.02-07:51:19.274;49;36;4;5;4;2;4;5;1;5
2021.05.02-08:01:19.403;67;49;2;5;9;2;3;0;1;2
2021.05.02-08:11:19.577;51;38;7;7;6;3;2;3;1;1
2021.05.02-08:21:19.605;84;42;3;8;10;5;6;3;0;0
2021.05.02-08:31:19.713;70;59;9;10;5;3;4;1;0;1
2021.05.02-08:41:19.822;87;49;2;6;6;2;4;2;0;0
2021.05.02-08:51:19.923;86;80;3;5;9;2;4;6;1;1
2021.05.02-09:01:19.924;88;64;7;13;4;1;3;1;3;0
2021.05.02-09:11:19.943;80;68;5;5;9;2;1;1;3;1
2021.05.02-09:21:20.084;102;72;3;7;6;3;2;6;0;0
2021.05.02-09:31:20.130;105;87;8;8;6;2;2;1;1;2
2021.05.02-09:41:20.158;131;85;7;0;5;2;2;2;3;0
2021.05.02-09:51:20.219;120;71;6;3;9;2;3;7;1;2
2021.05.02-10:01:20.229;107;88;3;9;11;2;3;2;0;1
2021.05.02-10:11:20.451;110;102;13;2;12;4;3;2;0;1
2021.05.02-10:21:20.623;120;92;3;12;4;5;4;9;2;1
2021.05.02-10:31:20.681;131;114;5;7;6;6;7;1;1;1
2021.05.02-10:41:20.882;116;127;7;9;13;1;7;4;1;0
2021.05.02-10:51:20.987;117;108;15;11;8;7;1;4;2;1
2021.05.02-11:01:21.130;115;117;6;20;4;5;3;4;1;1
2021.05.02-11:11:21.379;126;130;4;5;9;1;7;2;2;0
2021.05.02-11:21:21.620;113;126;8;15;8;6;5;9;1;2
2021.05.02-11:31:21.665;112;108;11;13;7;4;7;2;1;1
2021.05.02-11:41:22.050;118;149;8;6;14;3;1;3;3;0
2021.05.02-11:51:22.071;97;131;5;9;4;5;3;6;4;2
2021.05.02-12:01:22.225;118;123;7;8;10;10;4;7;3;1
2021.05.02-12:11:22.317;110;113;8;11;11;7;3;5;2;1
2021.05.02-12:21:22.415;104;104;12;20;8;4;2;3;0;3
2021.05.02-12:31:22.502;91;117;8;6;6;2;9;2;0;1
2021.05.02-12:41:22.699;70;108;7;14;9;6;4;3;2;1
2021.05.02-12:51:22.900;99;120;6;7;7;15;7;3;1;0
2021.05.02-13:01:23.041;84;84;10;13;4;4;5;4;4;1
2021.05.02-13:11:23.071;82;88;6;8;10;15;3;2;0;2
2021.05.02-13:21:23.149;89;99;9;9;10;10;4;6;0;0
2021.05.02-13:31:23.380;85;68;8;9;13;7;5;4;2;1
