Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.03.13-00:00:00.078;3;3;0;1;0;0;0;0;0;0
2021.03.13-00:10:00.153;0;1;0;0;0;0;0;0;0;0
2021.03.13-00:20:00.173;0;3;0;0;0;0;0;2;0;0
2021.03.13-00:30:00.360;1;6;1;0;0;0;0;0;0;0
2021.03.13-00:40:00.371;5;3;0;0;0;1;0;0;0;0
2021.03.13-00:50:00.374;4;1;0;0;0;0;0;1;0;0
2021.03.13-01:00:00.558;0;2;0;0;0;0;0;0;0;0
2021.03.13-01:10:00.662;0;1;0;1;0;0;0;0;0;0
2021.03.13-01:20:00.697;3;0;0;0;0;0;0;0;0;0
2021.03.13-01:30:00.820;1;3;0;0;0;0;0;0;0;0
2021.03.13-01:40:00.997;0;0;0;0;0;0;0;1;0;0
2021.03.13-01:51:32.822;2;0;0;0;0;0;0;0;0;0
2021.03.13-02:01:37.358;1;7;0;0;0;0;0;0;0;0
2021.03.13-02:11:37.392;3;2;0;0;0;0;0;0;0;0
2021.03.13-02:21:37.532;4;0;0;0;0;0;0;0;0;0
2021.03.13-02:31:37.589;0;1;0;0;0;0;0;1;0;0
2021.03.13-02:41:37.703;0;0;0;0;0;0;0;0;0;0
2021.03.13-02:51:37.824;2;2;0;0;0;0;0;0;0;0
2021.03.13-03:01:37.829;1;1;0;0;0;0;0;1;0;0
2021.03.13-03:11:37.893;0;1;0;0;0;0;0;0;0;0
2021.03.13-03:21:37.901;3;1;0;0;0;0;0;2;0;0
2021.03.13-03:31:38.056;2;1;0;0;0;0;1;0;0;0
2021.03.13-03:41:38.230;2;1;0;0;0;0;1;0;0;0
2021.03.13-03:51:38.328;3;0;1;0;0;0;0;0;0;0
2021.03.13-04:01:38.482;4;4;1;0;1;0;0;1;0;0
2021.03.13-04:11:38.613;1;4;1;0;2;0;2;3;0;0
2021.03.13-04:21:38.747;0;2;0;0;0;0;0;2;1;0
2021.03.13-04:31:38.819;3;5;1;0;0;0;3;0;0;0
2021.03.13-04:41:38.884;9;5;2;1;1;0;3;4;0;1
2021.03.13-04:51:39.017;8;4;0;0;1;0;2;3;1;0
2021.03.13-05:01:39.586;11;7;0;0;1;0;2;1;0;0
2021.03.13-05:11:39.601;21;7;1;0;0;0;2;2;0;1
2021.03.13-05:21:39.678;18;12;0;0;0;0;4;1;0;0
2021.03.13-05:31:39.788;15;5;1;0;1;0;2;2;1;1
2021.03.13-05:41:39.966;19;7;2;3;4;0;3;2;0;0
2021.03.13-05:51:40.083;19;10;1;0;2;0;2;8;0;3
2021.03.13-06:01:40.222;26;9;4;2;4;0;6;0;1;0
2021.03.13-06:11:40.340;34;16;1;2;3;0;1;4;0;2
2021.03.13-06:21:40.496;29;21;0;2;2;2;5;4;1;4
2021.03.13-06:31:40.751;25;16;4;3;4;1;3;1;1;0
2021.03.13-06:41:40.874;28;15;4;0;2;1;3;4;1;0
2021.03.13-06:51:41.044;44;30;4;1;0;3;4;5;4;2
2021.03.13-07:01:41.158;39;26;0;0;0;2;6;3;0;2
2021.03.13-07:11:41.177;45;35;0;3;1;2;1;8;2;0
2021.03.13-07:21:41.191;44;32;6;4;4;0;6;2;0;2
2021.03.13-07:31:41.309;60;54;7;1;6;4;8;2;3;2
2021.03.13-07:41:41.371;48;35;3;7;9;2;5;3;2;0
2021.03.13-07:51:41.574;68;38;2;0;5;4;7;6;2;1
2021.03.13-08:01:41.797;56;46;2;7;9;2;4;1;2;0
2021.03.13-08:11:41.874;66;61;6;2;8;5;1;6;1;0
2021.03.13-08:21:42.001;80;51;3;9;6;4;8;4;2;3
2021.03.13-08:31:42.063;64;49;4;4;17;2;5;1;0;0
2021.03.13-08:41:42.067;91;62;3;11;10;1;2;5;1;1
2021.03.13-08:51:42.208;101;61;6;6;15;1;3;6;2;1
2021.03.13-09:01:42.466;95;64;3;8;10;5;3;3;1;0
2021.03.13-09:11:42.639;82;81;3;5;12;4;5;4;2;0
2021.03.13-09:21:42.725;94;84;8;9;13;7;3;1;3;0
2021.03.13-09:31:42.972;98;89;4;3;6;8;4;6;2;0
2021.03.13-09:41:42.992;118;91;9;8;15;3;0;4;1;1
2021.03.13-09:51:43.147;116;89;5;5;14;4;5;5;3;1
2021.03.13-10:01:43.186;97;94;10;7;15;7;4;3;2;0
2021.03.13-10:11:43.296;108;87;5;4;14;5;0;2;2;1
2021.03.13-10:21:43.470;99;89;6;12;10;12;4;0;2;2
2021.03.13-10:31:43.562;103;103;8;9;14;5;3;3;1;0
2021.03.13-10:41:43.725;98;105;16;15;12;15;2;4;1;1
2021.03.13-10:51:43.934;103;109;10;6;13;5;6;7;1;0
2021.03.13-11:01:43.952;93;109;11;12;13;11;3;2;1;3
2021.03.13-11:11:44.122;114;109;9;11;14;12;3;3;2;3
2021.03.13-11:21:44.248;93;108;6;14;5;4;4;2;1;0
2021.03.13-11:31:44.425;93;104;12;16;8;8;2;3;0;1
2021.03.13-11:41:44.739;83;105;10;12;14;13;4;2;1;4
2021.03.13-11:51:44.952;88;118;6;10;10;13;3;4;2;3
2021.03.13-12:01:45.194;100;110;6;16;15;11;5;7;6;0
2021.03.13-12:11:45.200;94;116;8;10;8;17;5;2;0;1
2021.03.13-12:21:45.331;89;104;7;6;15;14;2;3;1;0
2021.03.13-12:31:45.542;89;105;18;3;10;12;3;4;1;0
2021.03.13-12:41:45.568;85;93;14;5;6;10;6;7;1;2
2021.03.13-12:51:45.806;81;130;10;13;12;16;3;4;1;1
2021.03.13-13:01:45.883;82;80;12;6;8;14;3;1;1;0
2021.03.13-13:11:46.090;88;94;9;12;17;11;3;6;0;1
2021.03.13-13:21:46.319;63;100;8;11;14;9;1;4;1;1
2021.03.13-13:31:46.602;82;80;12;21;9;20;3;2;2;0
2021.03.13-13:41:46.882;91;89;12;16;13;17;1;4;1;1
2021.03.13-13:51:46.940;78;92;12;17;11;17;3;5;1;1
2021.03.13-14:01:47.178;64;99;10;8;16;22;3;1;0;0
2021.03.13-14:11:47.259;98;70;16;8;15;14;5;3;0;0
2021.03.13-14:21:47.411;90;100;11;19;13;15;6;4;1;0
2021.03.13-14:31:47.494;94;76;15;15;15;29;2;0;1;0
2021.03.13-14:41:47.495;82;92;11;21;22;12;6;1;0;1
2021.03.13-14:51:47.666;83;92;19;21;8;26;3;2;2;3
2021.03.13-15:01:47.760;92;81;18;15;22;10;3;2;1;1
2021.03.13-15:11:47.783;62;88;15;30;20;18;2;5;1;0
2021.03.13-15:21:48.054;100;84;12;28;16;10;3;3;1;1
2021.03.13-15:31:48.085;61;85;12;18;21;10;3;4;1;0
2021.03.13-15:41:48.464;69;90;23;26;25;32;3;4;0;1
2021.03.13-15:51:48.718;75;84;19;18;40;24;2;2;1;2
2021.03.13-16:01:48.752;89;90;22;21;31;27;3;1;2;0
2021.03.13-16:11:48.804;79;71;25;9;35;24;0;2;0;0
2021.03.13-16:21:48.933;77;74;22;22;16;7;7;4;1;2
2021.03.13-16:31:48.956;87;110;10;17;38;33;6;0;1;0
2021.03.13-16:41:49.257;83;75;27;9;41;15;2;4;0;1
2021.03.13-16:51:49.360;92;88;17;9;29;23;3;8;2;3
2021.03.13-17:01:49.565;92;86;13;22;39;12;3;0;0;0
2021.03.13-17:11:49.616;85;73;12;12;46;7;5;6;0;1
2021.03.13-17:21:49.647;101;84;16;8;36;20;3;6;1;0
2021.03.13-17:31:49.748;74;95;8;10;38;17;3;0;3;0
2021.03.13-17:41:49.845;96;69;6;10;23;11;0;5;1;3
2021.03.13-17:51:49.990;59;74;3;7;29;13;4;8;0;0
2021.03.13-18:01:50.110;85;84;17;7;16;7;1;0;1;0
2021.03.13-18:11:50.300;77;84;7;3;12;0;3;3;0;2
2021.03.13-18:21:50.355;92;78;9;3;5;5;1;8;2;0
2021.03.13-18:31:50.370;68;73;13;4;6;1;4;1;0;0
2021.03.13-18:41:50.382;70;74;8;3;9;3;1;2;1;0
