Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.03.03-00:00:00.016;2;6;0;0;0;0;0;0;0;0
2021.03.03-00:10:00.030;2;0;0;0;0;0;0;0;0;0
2021.03.03-00:20:00.123;1;0;0;0;0;0;0;1;0;0
2021.03.03-00:30:00.326;0;1;0;0;0;0;0;0;0;0
2021.03.03-00:40:00.432;0;0;0;0;0;0;0;0;0;0
2021.03.03-00:50:00.488;0;2;0;0;0;0;0;0;0;0
2021.03.03-01:00:00.636;0;3;0;0;0;0;0;0;0;0
2021.03.03-01:10:00.665;0;1;0;0;0;0;0;0;0;0
2021.03.03-01:20:00.712;0;0;0;0;0;0;0;0;0;0
2021.03.03-01:30:00.737;2;1;0;0;0;0;0;0;0;0
2021.03.03-01:40:00.747;2;0;0;0;0;0;0;0;0;0
2021.03.03-01:50:00.943;0;0;0;0;0;0;0;0;0;0
2021.03.03-02:00:00.962;2;0;0;0;0;0;0;0;0;0
2021.03.03-02:10:01.046;0;0;0;0;0;0;0;0;0;0
2021.03.03-02:20:01.121;1;0;0;0;0;0;0;0;0;0
2021.03.03-02:30:01.219;0;0;0;0;0;0;0;0;0;0
2021.03.03-02:40:01.360;1;1;0;0;0;0;0;0;0;0
2021.03.03-02:50:01.368;2;4;1;0;0;0;0;0;0;0
2021.03.03-03:00:01.576;4;1;0;0;0;1;0;1;0;0
2021.03.03-03:10:01.721;0;2;0;0;0;0;0;0;0;0
2021.03.03-03:20:01.848;1;0;0;0;0;0;0;0;0;0
2021.03.03-03:30:01.984;3;5;1;0;0;0;1;0;0;0
2021.03.03-03:40:02.153;3;1;0;0;0;0;0;0;0;0
2021.03.03-03:50:02.351;3;0;1;0;1;0;1;1;0;0
2021.03.03-04:00:02.544;5;1;1;0;0;0;0;1;0;0
2021.03.03-04:10:02.747;2;4;2;0;0;0;0;3;0;0
2021.03.03-04:20:02.917;9;1;0;0;0;0;1;2;3;0
2021.03.03-04:30:03.062;12;5;2;0;2;0;1;2;1;0
2021.03.03-04:40:03.075;21;2;1;2;2;0;0;4;2;1
2021.03.03-04:50:03.232;17;7;1;0;3;1;1;5;1;0
2021.03.03-05:00:03.368;19;14;1;0;3;0;5;5;1;1
2021.03.03-05:10:03.810;38;14;6;1;6;0;1;6;1;1
2021.03.03-05:20:03.824;46;20;5;1;4;0;1;4;0;0
2021.03.03-05:30:03.960;56;16;10;6;6;0;2;2;2;0
2021.03.03-05:40:04.157;47;18;6;9;2;0;2;4;0;1
2021.03.03-05:50:04.269;51;23;7;7;4;3;4;8;1;2
2021.03.03-06:00:04.427;43;16;0;3;7;3;6;3;0;0
2021.03.03-06:10:04.543;52;18;7;3;14;1;4;8;1;1
2021.03.03-06:20:04.560;93;20;3;6;9;2;8;6;3;2
2021.03.03-06:30:04.578;85;34;6;4;9;1;8;3;3;5
2021.03.03-06:40:04.692;106;51;25;9;8;8;6;10;3;3
2021.03.03-06:50:04.731;138;59;15;14;12;0;5;11;3;4
2021.03.03-07:00:04.952;162;59;16;14;18;4;13;7;6;0
2021.03.03-07:10:05.212;162;85;24;10;20;4;8;20;1;1
2021.03.03-07:20:05.535;170;96;35;5;21;7;11;10;4;2
2021.03.03-07:30:05.851;147;76;23;3;18;5;10;3;10;1
2021.03.03-07:40:06.148;139;105;33;14;12;0;11;13;10;10
2021.03.03-07:50:06.417;167;119;23;11;17;2;9;11;2;0
2021.03.03-08:00:06.428;123;102;19;12;29;10;12;13;4;1
2021.03.03-08:10:06.935;137;98;18;8;22;7;7;9;1;0
2021.03.03-08:20:06.947;110;70;19;7;23;4;6;5;6;3
2021.03.03-08:30:06.970;140;88;9;13;24;1;7;5;4;0
2021.03.03-08:40:07.181;123;93;9;12;24;7;6;12;5;3
2021.03.03-08:50:07.227;117;94;10;13;13;8;6;7;4;1
2021.03.03-09:00:07.232;106;98;12;15;13;4;11;6;6;1
2021.03.03-09:10:07.303;116;82;11;6;16;6;3;5;3;4
2021.03.03-09:20:07.361;100;88;6;10;9;12;6;6;2;2
2021.03.03-09:30:07.579;90;105;8;10;25;7;6;3;1;2
2021.03.03-09:40:07.681;106;91;19;25;10;3;4;9;2;1
2021.03.03-09:50:07.930;121;87;15;12;8;4;8;6;1;1
2021.03.03-10:00:08.005;99;74;7;14;14;6;7;3;1;2
2021.03.03-10:10:08.136;94;80;8;8;7;6;4;7;3;2
2021.03.03-10:20:08.223;113;76;11;6;15;7;3;4;2;3
2021.03.03-10:30:08.539;94;95;6;9;18;10;5;2;3;1
2021.03.03-10:40:08.617;93;79;6;7;12;8;8;5;2;0
2021.03.03-10:50:09.827;111;97;12;8;13;7;11;7;0;4
2021.03.03-11:00:09.869;96;83;9;14;5;7;3;6;2;0
2021.03.03-11:10:10.004;85;88;11;11;3;4;9;7;2;3
2021.03.03-11:20:10.303;91;110;15;6;3;11;4;5;4;2
2021.03.03-11:30:10.324;74;97;14;22;13;4;8;3;3;1
2021.03.03-11:40:10.593;95;99;16;9;8;7;2;6;4;2
2021.03.03-11:50:10.652;107;98;25;11;25;13;5;9;3;4
2021.03.03-12:00:10.891;89;111;9;14;9;21;12;12;2;1
2021.03.03-12:10:10.988;93;110;7;16;10;14;5;7;2;3
2021.03.03-12:20:11.220;88;117;13;14;5;11;4;6;2;2
