Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.07.28-00:00:00.093;7;8;3;0;2;9;0;0;0;0
2021.07.28-00:10:00.223;6;4;6;2;8;12;0;0;0;0
2021.07.28-00:20:00.307;9;8;2;2;7;11;0;2;0;0
2021.07.28-00:30:07.527;3;7;1;2;2;6;0;0;0;0
2021.07.28-00:40:07.538;5;5;3;2;3;10;0;0;0;0
2021.07.28-00:50:07.626;3;5;1;4;2;7;0;0;0;0
2021.07.28-01:00:07.786;7;13;0;6;6;5;0;0;0;0
2021.07.28-01:10:14.798;2;1;5;4;3;6;0;0;0;0
2021.07.28-01:20:14.818;2;3;1;4;4;3;0;0;0;0
2021.07.28-01:30:14.970;3;5;1;2;1;11;0;0;0;0
2021.07.28-01:40:15.099;4;3;0;0;4;7;0;1;0;0
2021.07.28-01:50:15.239;4;2;1;0;3;7;0;0;0;0
2021.07.28-02:00:15.534;1;0;2;1;4;3;0;0;0;0
2021.07.28-02:10:15.675;0;2;3;5;0;4;0;0;0;0
2021.07.28-02:20:15.688;2;4;1;0;1;4;0;0;0;0
2021.07.28-02:30:15.715;4;3;1;4;0;7;0;0;0;0
2021.07.28-02:40:15.793;3;4;1;3;4;4;0;0;0;0
2021.07.28-02:50:15.955;5;0;0;0;2;2;0;0;0;0
2021.07.28-03:00:16.099;6;3;1;5;3;6;0;1;0;0
2021.07.28-03:10:16.173;5;2;2;0;3;7;0;1;0;0
2021.07.28-03:20:16.208;4;2;0;1;1;6;0;1;0;0
2021.07.28-03:30:16.307;6;2;0;0;4;3;0;3;1;0
2021.07.28-03:41:51.819;7;1;0;0;2;1;1;0;0;0
2021.07.28-03:51:52.014;4;11;0;0;1;7;1;0;0;0
2021.07.28-04:01:52.070;6;1;3;0;3;5;0;0;0;0
2021.07.28-04:11:52.127;6;1;2;1;0;1;1;8;0;1
2021.07.28-04:21:52.256;8;3;4;0;2;0;3;3;1;1
2021.07.28-04:32:15.813;14;6;5;0;1;0;5;5;0;0
2021.07.28-04:42:15.985;11;5;4;5;3;0;1;3;1;1
2021.07.28-04:52:16.031;18;6;5;5;7;0;2;6;0;1
2021.07.28-05:02:16.044;24;13;6;3;10;0;1;1;2;1
2021.07.28-05:12:16.057;33;5;9;4;8;0;4;10;3;3
2021.07.28-05:22:16.192;47;10;16;7;5;2;2;5;3;9
2021.07.28-05:32:16.226;35;14;14;8;13;2;3;6;0;0
2021.07.28-05:42:16.914;32;16;8;16;15;1;1;7;0;2
2021.07.28-05:52:16.919;44;23;7;14;3;0;7;10;3;3
2021.07.28-06:02:17.012;40;20;7;9;16;1;4;1;1;2
2021.07.28-06:12:18.603;40;24;20;8;13;2;4;8;1;5
2021.07.28-06:22:18.697;56;33;27;13;13;7;6;8;1;1
2021.07.28-06:32:18.825;74;30;24;10;16;5;6;6;3;2
2021.07.28-06:42:18.920;83;45;32;16;12;5;3;3;1;2
2021.07.28-06:52:19.021;93;32;26;18;36;10;9;12;3;2
2021.07.28-07:02:19.217;78;43;29;20;30;8;2;6;3;2
2021.07.28-07:12:19.313;107;59;39;22;35;5;7;4;5;1
2021.07.28-07:22:19.392;91;69;44;22;52;3;5;7;2;4
2021.07.28-07:32:19.417;99;78;32;24;56;11;8;5;1;0
2021.07.28-07:42:19.573;107;80;42;41;65;8;2;5;1;5
2021.07.28-07:52:20.272;91;91;22;23;55;12;2;11;0;1
2021.07.28-08:02:20.449;76;77;9;14;50;7;8;5;1;2
2021.07.28-08:12:20.506;98;68;14;24;40;13;6;4;1;2
2021.07.28-08:22:25.746;99;62;9;23;43;13;2;7;1;2
2021.07.28-08:32:25.979;86;76;14;25;32;10;2;4;2;0
2021.07.28-08:42:26.060;93;69;25;16;22;25;9;8;2;1
2021.07.28-08:52:26.270;94;76;5;24;26;8;6;8;2;0
2021.07.28-09:02:26.448;92;59;20;30;26;12;5;7;1;1
2021.07.28-09:12:26.700;82;76;32;31;18;16;14;3;3;2
2021.07.28-09:22:27.001;90;68;25;22;11;14;4;10;1;4
2021.07.28-09:32:27.122;99;73;21;34;22;28;10;4;4;1
2021.07.28-09:42:27.134;94;73;30;26;24;24;1;10;1;3
2021.07.28-09:52:27.176;108;82;23;23;19;21;3;2;3;1
2021.07.28-10:02:27.632;81;68;21;17;20;11;7;10;3;3
2021.07.28-10:12:27.768;87;88;27;19;17;18;5;4;3;1
2021.07.28-10:22:27.804;71;83;17;23;21;5;2;8;0;1
2021.07.28-10:32:27.936;89;71;20;20;19;16;5;6;1;0
2021.07.28-10:42:28.298;113;86;16;15;17;22;7;5;0;2
2021.07.28-10:52:28.382;89;59;10;20;30;7;8;6;1;2
2021.07.28-11:02:28.421;70;78;22;28;21;7;4;8;1;2
2021.07.28-11:12:28.555;71;87;20;18;12;8;6;4;1;1
2021.07.28-11:22:28.607;83;84;16;12;17;9;3;7;3;1
2021.07.28-11:32:28.615;81;70;16;20;14;13;4;6;0;0
2021.07.28-11:42:28.970;65;70;16;16;15;8;4;4;1;4
2021.07.28-11:52:29.003;67;80;16;17;12;10;9;9;2;1
2021.07.28-12:02:29.090;65;106;24;22;13;18;4;12;1;1
2021.07.28-12:12:29.211;69;75;18;26;13;15;7;4;2;2
2021.07.28-12:22:29.274;74;74;21;17;16;9;6;8;3;3
2021.07.28-12:32:29.465;96;51;17;26;7;18;5;4;5;2
2021.07.28-12:42:29.666;92;65;17;20;7;12;3;8;0;2
2021.07.28-12:52:29.731;67;87;15;17;16;14;10;11;4;2
2021.07.28-13:02:29.915;82;68;17;23;14;28;8;10;0;4
2021.07.28-13:12:30.086;78;76;22;17;17;18;3;5;2;0
2021.07.28-13:22:30.227;79;82;22;20;14;13;6;14;2;2
2021.07.28-13:32:30.424;69;50;29;13;9;6;9;6;2;2
2021.07.28-13:42:30.483;71;77;17;26;8;21;7;3;0;3
2021.07.28-13:52:30.546;68;68;19;27;7;10;1;5;3;3
2021.07.28-14:02:30.669;81;89;14;20;10;16;10;0;1;1
2021.07.28-14:12:30.930;73;78;23;40;12;11;8;16;0;3
2021.07.28-14:22:31.014;61;96;20;31;8;21;2;7;4;2
2021.07.28-14:32:31.214;70;72;14;27;4;16;8;5;2;0
2021.07.28-14:42:31.365;61;85;9;24;7;19;7;8;1;3
2021.07.28-14:52:31.482;74;87;13;29;4;8;6;7;0;2
2021.07.28-15:02:31.523;66;87;21;30;9;36;7;4;3;2
2021.07.28-15:12:31.770;68;73;24;34;21;22;2;11;3;5
2021.07.28-15:22:31.803;78;82;24;27;11;15;4;9;0;2
2021.07.28-15:32:31.858;106;99;29;35;16;17;6;5;0;2
2021.07.28-15:42:32.046;76;104;24;40;17;24;4;5;2;0
2021.07.28-15:52:32.145;98;94;18;26;20;12;5;7;2;5
2021.07.28-16:02:32.472;84;117;31;43;11;25;12;6;0;2
2021.07.28-16:12:32.478;89;115;27;39;15;30;3;7;0;3
2021.07.28-16:22:32.582;100;111;38;52;32;20;5;9;0;2
2021.07.28-16:32:32.839;81;123;37;40;27;17;7;7;5;2
2021.07.28-16:42:33.058;99;90;32;46;26;26;5;6;1;2
2021.07.28-16:52:33.354;64;101;27;47;27;17;4;2;1;4
2021.07.28-17:02:33.435;85;88;33;45;18;6;9;6;1;1
2021.07.28-17:12:33.466;58;110;28;37;41;11;8;10;2;0
2021.07.28-17:22:33.611;83;113;16;37;27;5;10;7;1;2
2021.07.28-17:32:33.747;77;82;17;28;21;11;6;4;1;2
2021.07.28-17:42:34.183;77;97;16;33;23;5;13;6;0;2
2021.07.28-17:52:34.325;82;118;21;20;22;4;6;9;0;1
2021.07.28-18:02:34.345;100;99;10;17;31;9;10;2;2;2
2021.07.28-18:12:34.515;94;88;11;22;31;10;4;4;2;1
2021.07.28-18:22:34.560;63;89;11;18;32;8;2;9;0;5
2021.07.28-18:32:34.784;80;79;16;29;42;21;5;3;1;0
2021.07.28-18:42:34.882;80;89;24;29;45;12;5;4;1;2
2021.07.28-18:52:34.960;70;82;17;32;39;12;3;5;0;3
2021.07.28-19:02:34.991;73;83;19;23;56;12;7;3;1;2
2021.07.28-19:12:35.051;99;92;18;23;22;12;2;1;0;0
2021.07.28-19:22:35.377;63;74;28;18;38;11;2;9;1;3
2021.07.28-19:32:35.498;71;62;23;28;36;27;9;4;1;2
2021.07.28-19:42:35.626;76;65;25;24;39;19;2;5;0;1
2021.07.28-19:52:35.699;69;59;26;27;40;13;6;9;1;3
2021.07.28-20:02:35.726;68;81;39;27;55;13;5;4;3;1
2021.07.28-20:12:35.915;61;66;23;16;42;14;6;6;2;1
2021.07.28-20:22:35.970;58;70;18;18;36;17;1;5;2;1
2021.07.28-20:32:36.225;50;67;20;21;38;9;3;2;1;0
2021.07.28-20:42:36.408;60;60;29;12;13;7;1;5;1;1
2021.07.28-20:52:36.528;44;54;33;9;7;2;2;8;0;0
2021.07.28-21:02:36.753;48;60;17;8;4;7;1;6;0;0
2021.07.28-21:12:40.883;34;50;22;3;5;9;2;1;1;0
2021.07.28-21:22:41.029;39;48;9;5;11;5;6;5;1;0
2021.07.28-21:32:41.152;15;36;13;3;3;3;5;3;1;1
2021.07.28-21:42:41.239;15;30;19;6;10;8;1;4;0;0
2021.07.28-21:52:41.291;20;30;9;7;7;6;2;6;2;1
2021.07.28-22:02:41.761;32;47;3;6;4;7;1;3;1;2
2021.07.28-22:12:41.786;42;54;8;7;7;5;3;3;0;0
2021.07.28-22:22:41.826;20;28;12;10;9;8;0;2;0;2
2021.07.28-22:32:41.837;15;31;9;6;10;7;2;4;1;0
2021.07.28-22:42:41.909;18;21;6;4;7;4;3;2;0;1
2021.07.28-22:52:42.051;14;12;5;5;7;4;2;4;0;0
2021.07.28-23:02:42.237;14;28;8;2;3;1;5;4;2;0
2021.07.28-23:12:42.421;9;7;3;1;3;8;2;4;0;0
2021.07.28-23:22:42.462;6;9;5;3;10;8;1;0;0;0
2021.07.28-23:32:46.236;4;12;6;3;5;2;2;0;0;0
2021.07.28-23:42:46.398;9;10;3;3;4;5;0;0;0;0
2021.07.28-23:52:46.445;6;9;2;3;3;3;0;0;0;0
