Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.09.01-00:00:00.126;1;1;0;0;0;1;0;0;0;0
2021.09.01-00:10:00.227;5;5;0;6;2;3;0;0;0;0
2021.09.01-00:20:00.310;3;3;0;4;2;6;0;0;0;0
2021.09.01-00:30:00.358;4;2;0;9;1;2;0;2;0;0
2021.09.01-00:40:00.421;5;2;1;4;1;2;0;0;0;0
2021.09.01-00:50:00.593;2;4;1;4;0;2;0;0;0;0
2021.09.01-01:00:00.614;4;3;3;4;2;6;0;0;0;0
2021.09.01-01:10:00.755;3;6;0;1;0;5;0;0;0;0
2021.09.01-01:20:00.946;1;3;1;0;0;0;0;0;0;0
2021.09.01-01:30:01.013;3;1;0;2;1;4;0;0;0;0
2021.09.01-01:40:01.094;0;2;0;2;0;3;0;0;0;0
2021.09.01-01:50:01.174;0;2;0;0;1;8;0;0;0;0
2021.09.01-02:00:01.372;1;0;0;4;0;1;0;0;0;0
2021.09.01-02:10:01.396;2;2;0;1;0;1;0;0;0;0
2021.09.01-02:20:01.512;1;0;0;0;0;0;0;0;0;0
2021.09.01-02:30:01.661;4;0;0;1;0;3;0;0;0;0
2021.09.01-02:40:01.688;1;1;0;0;0;2;0;0;0;0
2021.09.01-02:50:01.714;2;1;0;0;1;1;0;0;0;0
2021.09.01-03:00:01.921;2;0;0;1;1;0;0;1;0;0
2021.09.01-03:10:02.001;0;2;0;0;0;0;0;1;0;0
2021.09.01-03:20:02.042;2;0;1;0;0;2;2;2;0;0
2021.09.01-03:30:02.115;1;0;1;5;0;0;1;2;2;0
2021.09.01-03:40:02.136;5;1;1;1;2;0;0;0;0;0
2021.09.01-03:50:02.146;5;3;1;0;0;0;2;1;0;0
2021.09.01-04:00:02.302;4;1;2;0;1;3;0;0;0;0
2021.09.01-04:10:02.445;8;6;1;0;0;0;1;3;0;1
2021.09.01-04:20:02.600;9;1;2;1;2;0;0;3;0;0
2021.09.01-04:30:02.616;9;4;3;0;3;1;0;5;0;2
2021.09.01-04:40:02.802;13;3;4;1;4;0;2;4;1;1
2021.09.01-04:50:02.916;24;4;7;3;0;0;2;7;2;3
2021.09.01-05:00:03.011;12;8;6;1;3;0;4;5;1;1
2021.09.01-05:10:03.176;29;7;10;4;3;0;5;2;0;0
2021.09.01-05:20:03.274;27;12;9;2;6;0;4;2;1;0
2021.09.01-05:30:03.341;42;9;7;2;12;1;2;4;0;0
2021.09.01-05:40:03.484;41;24;3;10;10;6;3;10;4;1
2021.09.01-05:50:03.506;34;11;6;5;9;0;4;5;3;6
2021.09.01-06:00:03.508;37;3;2;6;13;3;5;6;2;1
2021.09.01-06:10:03.701;45;12;11;7;20;3;6;6;0;1
2021.09.01-06:20:03.849;54;21;15;7;26;3;6;13;1;5
2021.09.01-06:30:04.068;62;25;11;8;29;4;10;11;8;2
2021.09.01-06:40:04.316;106;24;21;9;39;0;8;10;3;3
2021.09.01-06:50:07.093;85;22;31;17;43;7;5;10;0;8
2021.09.01-07:00:07.159;107;43;29;10;33;4;7;8;3;3
2021.09.01-07:10:07.346;124;43;66;12;69;8;3;5;2;0
2021.09.01-07:20:07.462;128;50;80;14;78;4;10;5;2;1
2021.09.01-07:30:07.505;107;53;67;18;71;7;10;12;3;3
2021.09.01-07:40:07.543;99;39;73;19;80;9;12;19;4;0
2021.09.01-07:50:07.814;79;40;52;27;42;11;10;5;5;3
2021.09.01-08:00:07.833;78;41;37;17;43;6;4;14;5;2
2021.09.01-08:10:08.009;70;44;22;14;24;10;20;18;2;3
2021.09.01-08:20:08.196;66;47;16;22;47;11;11;15;2;3
2021.09.01-08:30:08.261;71;38;24;15;37;13;9;4;3;2
2021.09.01-08:40:08.369;89;40;25;21;36;6;8;10;0;1
2021.09.01-08:50:08.522;95;48;20;15;28;8;12;12;2;2
2021.09.01-09:00:08.711;61;48;12;17;18;3;9;7;3;2
2021.09.01-09:10:08.800;62;44;26;21;26;8;4;4;1;0
2021.09.01-09:20:08.941;79;51;15;9;20;8;9;6;3;5
2021.09.01-09:30:09.141;88;35;17;17;37;5;11;7;2;0
2021.09.01-09:40:09.413;66;39;23;16;32;12;8;12;0;2
2021.09.01-09:50:09.504;81;52;15;20;25;11;6;3;0;2
2021.09.01-10:00:09.900;64;61;16;18;19;11;11;3;2;2
2021.09.01-10:10:09.943;69;56;21;12;13;13;6;8;4;1
2021.09.01-10:20:10.125;72;44;18;9;14;8;2;5;2;2
2021.09.01-10:30:10.286;66;51;20;31;20;25;7;5;7;2
2021.09.01-10:40:10.294;58;58;17;14;15;10;8;8;3;1
2021.09.01-10:50:10.437;79;57;22;23;21;10;6;13;2;1
2021.09.01-11:00:10.472;69;46;11;14;7;16;7;7;2;2
2021.09.01-11:10:10.520;50;36;9;15;12;11;6;11;1;1
2021.09.01-11:20:10.880;62;56;19;19;22;27;7;6;1;2
2021.09.01-11:30:10.904;62;55;15;21;14;27;5;9;6;2
2021.09.01-11:40:11.115;80;65;16;19;21;11;8;6;3;2
2021.09.01-11:50:11.388;81;67;19;38;23;25;2;15;1;0
2021.09.01-12:00:11.602;65;67;15;19;21;14;11;5;1;4
2021.09.01-12:10:11.657;91;68;20;12;19;15;6;8;1;0
2021.09.01-12:20:11.738;78;80;16;23;18;12;6;10;1;1
2021.09.01-12:30:12.021;68;69;14;22;6;7;7;7;1;1
2021.09.01-12:40:12.139;66;66;21;25;20;20;5;5;2;0
2021.09.01-12:50:12.347;78;70;25;13;26;12;3;10;2;1
2021.09.01-13:00:12.547;70;64;17;37;13;12;10;3;3;2
2021.09.01-13:10:12.772;82;66;17;30;24;20;7;6;2;1
2021.09.01-13:20:12.853;49;66;19;23;11;17;4;13;3;4
2021.09.01-13:30:12.899;70;55;28;17;19;13;7;7;3;6
2021.09.01-13:40:13.088;58;73;23;20;18;22;9;5;2;1
2021.09.01-13:50:13.196;50;47;24;29;12;19;6;11;2;2
2021.09.01-14:00:13.355;62;49;17;22;15;13;14;11;4;4
2021.09.01-14:10:13.483;57;59;19;26;23;12;13;6;1;2
2021.09.01-14:20:13.602;53;57;25;27;13;15;8;20;9;4
2021.09.01-14:30:13.610;65;64;16;20;25;17;12;9;1;2
2021.09.01-14:40:13.698;81;68;17;36;17;15;6;3;9;1
2021.09.01-14:50:13.882;67;58;20;22;18;10;16;15;2;2
2021.09.01-15:00:13.996;75;55;15;26;21;15;13;9;4;1
2021.09.01-15:10:14.022;86;73;29;24;27;14;13;11;4;3
2021.09.01-15:20:14.413;85;73;36;35;26;21;9;12;7;6
2021.09.01-15:30:14.541;66;69;17;24;25;21;12;11;0;5
2021.09.01-15:40:14.554;55;81;20;32;15;22;9;6;1;1
