Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.04.21-01:30:30.728;1;2;3;0;0;0;0;0;0;0
2020.04.21-19:44:52.837;52;46;8;7;13;0;0;3;0;1
2020.04.21-11:44:43.853;73;75;13;12;9;1;0;6;1;2
2020.04.21-14:14:46.871;58;86;13;19;9;2;2;6;0;2
2020.04.21-17:24:51.180;49;79;26;25;0;1;4;8;2;4
2020.04.21-19:54:53.074;36;48;3;7;10;1;9;7;0;0
2020.04.21-17:54:51.630;62;68;19;28;7;7;0;7;2;1
2020.04.21-16:24:49.531;68;110;8;26;12;9;1;5;2;1
2020.04.21-06:14:37.092;58;18;7;7;9;3;2;2;0;1
2020.04.21-06:34:37.334;83;29;9;10;15;1;6;0;1;0
2020.04.21-04:34:35.791;14;4;6;1;0;0;0;0;0;0
2020.04.21-07:24:38.491;126;57;4;6;15;1;2;7;4;0
2020.04.21-15:44:48.474;67;102;13;21;22;11;1;6;0;2
2020.04.21-13:54:46.506;76;95;12;20;10;14;5;6;0;0
2020.04.21-00:30:00.348;1;4;0;0;0;0;0;0;0;0
2020.04.21-06:44:37.545;89;48;13;6;12;1;1;3;0;1
2020.04.21-06:04:36.876;41;19;10;12;11;2;2;3;3;0
2020.04.21-09:44:40.674;89;64;9;5;10;3;1;5;0;0
2020.04.21-09:54:40.961;72;65;4;5;7;5;4;5;3;0
2020.04.21-10:24:41.356;50;69;5;6;6;6;6;2;1;2
2020.04.21-09:04:39.610;77;48;8;8;12;3;4;3;3;1
2020.04.21-12:24:44.557;76;92;8;11;9;5;7;6;1;2
2020.04.21-04:04:35.526;3;4;2;0;0;0;1;5;0;0
2020.04.21-12:34:44.631;72;84;7;20;4;3;3;2;3;0
2020.04.21-09:14:39.932;76;70;3;8;7;4;1;2;0;0
2020.04.21-21:54:54.763;8;13;4;4;2;0;3;4;0;0
2020.04.21-22:34:55.158;5;2;4;2;0;0;0;4;0;1
2020.04.21-05:44:36.691;37;14;5;7;3;1;2;1;0;0
2020.04.21-12:54:45.366;73;85;13;14;8;4;4;3;2;2
2020.04.21-01:20:30.582;1;0;0;0;0;0;0;0;0;0
2020.04.21-21:24:54.463;8;19;6;2;2;1;2;7;1;0
2020.04.21-11:54:44.009;75;84;6;10;6;4;6;4;4;2
2020.04.21-03:44:35.288;2;3;0;0;1;0;1;0;1;0
2020.04.21-23:24:55.422;2;1;2;0;0;0;1;4;0;0
2020.04.21-05:54:36.814;34;12;3;5;3;1;4;5;1;3
2020.04.21-23:34:55.510;4;3;3;0;0;0;1;0;0;0
2020.04.21-01:10:30.382;1;2;0;0;0;0;0;0;0;0
2020.04.21-16:54:50.083;65;101;16;27;24;8;3;7;0;2
2020.04.21-05:04:36.141;32;5;6;0;4;0;1;0;0;0
2020.04.21-04:44:35.905;20;7;4;0;0;0;0;1;0;1
2020.04.21-07:04:38.113;89;29;21;10;12;3;4;2;2;0
2020.04.21-18:34:51.913;52;61;20;10;11;2;5;0;1;0
2020.04.21-08:04:38.932;85;60;2;10;17;4;4;0;3;0
2020.04.21-00:20:00.198;1;5;0;1;0;0;0;2;0;0
2020.04.21-01:52:56.383;2;1;0;0;0;1;0;0;0;0
2020.04.21-20:24:53.672;28;27;10;4;5;1;4;5;2;0
2020.04.21-11:14:43.604;63;72;3;14;4;5;2;4;1;0
2020.04.21-17:34:51.327;65;82;22;16;2;1;5;1;2;1
2020.04.21-21:04:54.056;11;28;4;2;4;1;3;0;1;0
2020.04.21-09:34:40.455;84;70;13;10;8;6;8;0;1;0
2020.04.21-03:34:35.096;6;0;0;0;0;0;0;0;1;0
2020.04.21-10:44:41.543;71;74;11;9;8;3;1;6;0;1
2020.04.21-16:04:48.819;53;146;12;28;10;15;1;1;0;0
2020.04.21-03:54:35.402;3;3;1;0;0;0;0;0;0;0
2020.04.21-04:14:35.580;8;3;3;0;0;0;1;1;0;1
2020.04.21-15:34:48.141;56;96;15;33;7;12;2;5;1;0
2020.04.21-21:14:54.309;14;22;0;3;0;1;1;4;0;1
2020.04.21-00:00:00.098;1;5;0;0;0;0;0;0;0;0
2020.04.21-04:24:35.677;8;6;1;0;0;0;0;3;0;1
2020.04.21-23:54:55.820;2;3;1;0;0;0;0;0;0;0
2020.04.21-10:04:41.137;77;66;7;15;8;3;7;3;2;2
2020.04.21-21:34:54.546;8;8;4;0;1;0;2;8;1;0
2020.04.21-21:44:54.707;14;15;2;2;0;1;2;2;1;2
2020.04.21-01:40:30.799;2;0;0;1;1;0;0;0;0;0
2020.04.21-23:04:55.303;6;12;5;0;2;1;4;1;1;0
