Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.05.01-19:23:03.321;47;33;4;7;17;10;0;3;1;2
2020.05.01-05:22:35.943;17;8;1;0;1;1;1;5;3;1
2020.05.01-21:33:04.697;16;17;6;1;4;2;2;7;1;0
2020.05.01-15:33:00.516;46;44;5;3;2;0;7;5;2;1
2020.05.01-23:43:05.652;4;9;5;0;0;1;1;0;0;0
2020.05.01-09:22:56.511;40;39;3;3;2;1;3;4;3;0
2020.05.01-23:53:05.686;4;1;0;0;0;1;0;0;0;0
2020.05.01-04:12:35.360;1;0;0;0;0;0;1;0;0;0
2020.05.01-00:40:00.578;4;6;0;0;2;1;0;0;0;0
2020.05.01-08:42:55.939;29;31;2;2;1;0;0;5;0;5
2020.05.01-04:52:35.652;5;1;1;0;5;1;2;6;0;0
2020.05.01-10:42:57.294;38;38;1;7;7;1;1;2;0;1
2020.05.01-04:32:35.549;5;0;3;3;0;0;1;0;1;0
2020.05.01-22:43:05.152;12;8;3;0;0;0;1;2;0;2
2020.05.01-06:12:42.735;21;6;3;7;2;1;0;5;0;2
2020.05.01-20:23:03.928;34;28;10;4;5;4;1;3;2;1
2020.05.01-12:02:58.345;47;57;4;6;13;1;2;5;2;1
2020.05.01-19:53:03.633;38;36;11;6;17;3;2;3;0;0
2020.05.01-15:23:00.414;44;37;3;3;3;2;5;2;1;3
2020.05.01-18:13:02.588;49;44;8;18;19;12;0;1;0;2
2020.05.01-01:50:00.952;2;0;0;1;2;0;0;0;0;0
2020.05.01-17:43:02.247;45;48;2;9;20;9;1;2;0;1
2020.05.01-16:53:01.616;40;39;4;14;7;5;1;6;0;3
2020.05.01-14:32:59.945;48;35;4;11;2;4;6;0;3;0
2020.05.01-14:43:00.174;38;39;6;4;1;4;2;5;0;0
2020.05.01-01:40:00.934;4;1;0;0;1;1;0;0;0;0
2020.05.01-14:12:59.568;37;34;2;3;2;1;1;1;0;2
2020.05.01-08:12:55.407;23;17;0;2;4;3;0;3;1;3
2020.05.01-03:02:34.649;0;2;1;0;0;0;0;0;0;0
2020.05.01-13:22:59.159;50;38;4;4;2;0;6;1;1;1
2020.05.01-11:42:57.893;49;50;6;5;5;3;0;4;0;1
2020.05.01-02:00:00.989;0;0;1;0;0;0;0;0;0;0
2020.05.01-03:42:35.061;0;3;0;2;0;0;0;0;0;0
2020.05.01-23:23:05.483;3;8;0;4;1;0;0;0;1;0
2020.05.01-14:02:59.548;34;32;4;2;2;1;2;3;3;1
2020.05.01-22:53:05.232;7;4;2;4;2;1;1;1;1;0
2020.05.01-08:22:55.625;27;21;2;3;1;0;0;5;1;2
2020.05.01-17:23:02.066;44;40;8;15;10;6;2;5;2;2
2020.05.01-15:43:00.695;31;30;2;9;5;5;1;0;0;0
2020.05.01-21:03:04.353;19;24;12;1;7;1;1;0;0;0
2020.05.01-12:12:58.535;44;61;2;6;4;1;0;2;0;0
2020.05.01-03:52:35.137;1;0;0;0;0;0;0;0;0;0
2020.05.01-10:12:57.046;51;42;1;3;1;2;0;1;2;2
2020.05.01-01:00:00.656;4;1;1;0;2;0;0;0;0;0
2020.05.01-19:43:03.604;39;30;2;6;24;5;2;2;0;1
2020.05.01-14:53:00.180;54;36;2;7;1;2;1;6;1;1
2020.05.01-09:52:56.967;42;34;2;5;4;1;2;8;2;2
2020.05.01-22:33:05.084;12;12;5;3;3;1;2;1;0;0
2020.05.01-04:42:35.580;6;0;1;0;0;0;1;2;0;0
2020.05.01-13:42:59.341;47;32;3;7;7;1;0;4;0;0
2020.05.01-21:23:04.596;12;34;4;1;1;1;2;2;1;0
2020.05.01-18:03:02.468;50;54;8;13;28;9;1;1;1;0
2020.05.01-06:22:54.307;14;11;2;2;0;0;2;4;1;4
2020.05.01-22:23:05.065;12;13;3;3;2;0;1;3;1;0
2020.05.01-06:52:54.608;19;11;1;0;0;1;2;2;0;1
2020.05.01-07:42:55.024;30;21;0;1;0;0;2;5;0;2
2020.05.01-20:13:03.847;20;33;6;4;11;9;0;1;0;2
2020.05.01-00:00:00.087;2;4;1;0;1;0;0;0;0;0
2020.05.01-09:12:56.340;45;31;0;0;1;0;3;3;1;2
2020.05.01-11:22:57.596;40;36;1;7;5;0;3;4;1;2
2020.05.01-07:52:55.162;22;21;1;3;3;1;3;6;1;2
2020.05.01-03:12:34.744;1;1;0;0;0;0;0;0;0;0
2020.05.01-04:02:35.209;0;0;0;0;1;0;0;0;0;0
2020.05.01-16:43:01.555;37;48;4;11;8;3;2;3;0;1
2020.05.01-06:42:54.433;9;10;1;1;0;0;0;7;0;2
2020.05.01-16:03:00.921;42;47;5;4;1;0;6;4;0;2
2020.05.01-17:13:01.937;44;50;6;19;11;3;2;2;1;1
2020.05.01-12:42:58.786;38;44;9;3;7;1;0;2;0;1
2020.05.01-11:32:57.760;57;47;0;7;3;1;3;0;2;2
2020.05.01-10:02:56.978;56;35;1;7;0;2;5;0;2;0
2020.05.01-16:33:01.374;43;28;4;7;2;0;4;0;0;0
2020.05.01-01:10:00.791;3;8;8;0;1;0;0;0;0;0
2020.05.01-12:22:58.578;54;45;1;7;4;0;5;7;1;2
2020.05.01-01:30:00.857;4;2;0;0;0;0;0;0;0;0
2020.05.01-11:52:58.132;67;53;2;13;6;2;5;3;0;2
2020.05.01-02:32:34.444;0;1;0;0;0;0;0;0;0;0
2020.05.01-17:03:01.797;55;43;6;5;9;7;3;2;0;0
2020.05.01-16:13:01.071;38;39;6;4;6;4;10;13;0;4
2020.05.01-03:32:34.890;3;3;0;0;0;0;0;0;0;0
2020.05.01-05:12:35.805;9;5;0;0;2;0;1;4;2;4
