Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.02.25-00:00:00.199;2;3;0;0;1;0;0;0;0;0
2021.02.25-00:10:00.317;2;2;0;0;0;0;0;0;0;0
2021.02.25-00:20:00.336;0;0;0;1;0;0;0;2;0;1
2021.02.25-00:30:00.495;3;1;0;0;0;0;0;0;0;0
2021.02.25-00:40:00.687;1;0;0;0;0;0;0;0;0;0
2021.02.25-00:50:00.689;0;0;0;0;0;1;0;0;0;0
2021.02.25-01:00:00.724;1;0;0;0;0;0;0;0;0;0
2021.02.25-01:11:16.980;4;2;0;0;0;0;0;0;0;0
2021.02.25-01:21:17.161;1;2;0;0;0;0;0;0;0;0
2021.02.25-01:31:17.297;1;1;0;0;0;0;0;0;0;0
2021.02.25-01:41:17.462;3;0;0;1;0;0;0;0;0;0
2021.02.25-01:51:17.494;0;0;0;0;0;0;0;0;0;0
2021.02.25-02:01:17.604;2;0;0;0;0;0;0;0;0;0
2021.02.25-02:11:17.753;0;0;0;0;0;0;0;0;0;0
2021.02.25-02:21:17.830;5;0;0;0;0;0;0;0;0;0
2021.02.25-02:31:17.933;0;2;0;0;0;0;0;0;0;0
2021.02.25-02:41:17.943;3;1;0;0;0;0;0;0;0;0
2021.02.25-02:51:17.963;4;2;1;0;0;0;0;0;0;0
2021.02.25-03:01:17.995;1;0;0;0;0;0;0;0;0;0
2021.02.25-03:11:18.028;3;4;0;0;0;0;0;0;0;0
2021.02.25-03:22:01.703;3;2;1;0;0;0;0;2;0;0
2021.02.25-03:32:01.798;2;0;1;0;0;0;0;0;0;0
2021.02.25-03:42:01.921;2;2;0;0;0;0;1;0;0;0
2021.02.25-03:52:02.089;3;2;0;0;0;0;0;0;0;0
2021.02.25-04:02:02.180;5;1;2;1;3;0;0;0;0;0
2021.02.25-04:12:02.331;9;3;2;1;1;0;0;2;0;1
2021.02.25-04:22:02.333;10;6;1;0;1;0;0;4;1;0
2021.02.25-04:32:02.389;8;6;2;1;4;0;5;2;0;0
2021.02.25-04:42:02.447;18;7;1;1;1;0;1;2;0;0
2021.02.25-04:52:02.496;23;9;4;1;4;1;1;3;0;2
2021.02.25-05:02:02.514;28;14;4;1;3;0;3;3;1;0
2021.02.25-05:12:02.677;40;13;5;1;2;1;3;0;1;1
2021.02.25-05:22:02.722;41;19;5;1;3;1;1;2;0;0
2021.02.25-05:32:02.835;50;14;7;4;6;0;4;0;0;0
2021.02.25-05:42:02.902;46;20;3;0;2;1;1;2;0;0
2021.02.25-05:52:03.063;54;13;3;5;2;0;3;4;1;0
2021.02.25-06:02:03.162;47;24;2;1;9;0;3;2;0;1
2021.02.25-06:12:03.223;69;22;3;3;20;2;6;6;0;0
2021.02.25-06:22:03.333;94;26;3;10;13;1;7;6;2;2
2021.02.25-06:32:03.510;107;40;3;6;17;6;5;3;4;1
2021.02.25-06:42:03.794;154;45;4;12;22;2;7;5;3;1
2021.02.25-06:52:04.062;158;57;1;14;16;2;6;10;0;3
2021.02.25-07:02:04.250;158;55;5;5;24;3;10;1;6;1
2021.02.25-07:12:04.383;164;83;15;4;35;6;11;9;3;2
2021.02.25-07:22:04.568;181;97;14;8;31;13;7;6;4;1
2021.02.25-07:32:04.633;158;105;26;8;24;11;17;4;6;0
2021.02.25-07:42:04.701;150;98;23;11;40;12;9;10;5;0
2021.02.25-07:52:04.988;164;101;26;7;26;5;7;2;6;1
2021.02.25-08:02:05.104;144;92;12;13;25;7;10;7;1;1
2021.02.25-08:12:05.177;124;77;10;7;16;7;7;9;3;2
2021.02.25-08:22:05.192;112;77;11;11;25;7;4;8;4;0
2021.02.25-08:32:05.284;115;87;6;10;18;7;2;5;3;2
2021.02.25-08:42:05.541;135;89;9;12;16;7;8;7;4;1
2021.02.25-08:52:05.617;144;102;17;11;23;9;5;4;3;1
2021.02.25-09:02:05.894;100;86;6;12;15;6;8;7;4;0
2021.02.25-09:12:05.974;97;86;9;6;11;15;7;2;1;1
2021.02.25-09:22:06.034;142;84;12;9;18;2;7;6;1;1
2021.02.25-09:32:06.239;125;93;7;16;12;6;2;2;1;2
2021.02.25-09:42:06.276;127;73;12;10;25;3;4;4;0;1
2021.02.25-09:52:06.480;92;100;9;18;21;4;5;4;0;1
