Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.08.25-00:04:38.558;7;8;3;4;5;7;0;0;0;0
2021.08.25-00:15:17.359;6;5;9;3;6;3;0;0;0;0
2021.08.25-00:25:17.518;6;7;6;3;3;2;0;2;0;0
2021.08.25-00:35:17.725;9;4;6;2;2;4;0;0;0;0
2021.08.25-00:45:17.799;3;8;1;3;1;3;0;0;0;0
2021.08.25-00:55:17.894;4;7;1;1;1;1;0;0;0;0
2021.08.25-01:05:18.087;5;2;1;5;4;1;0;0;0;0
2021.08.25-01:15:18.118;3;3;2;2;0;1;0;0;0;0
2021.08.25-01:25:18.237;2;3;2;1;4;0;0;0;0;0
2021.08.25-01:35:18.384;6;4;0;0;2;1;0;0;0;0
2021.08.25-01:45:18.415;4;3;1;2;1;2;0;0;0;0
2021.08.25-01:55:18.471;1;2;2;1;0;0;0;0;0;0
2021.08.25-02:05:18.472;1;3;3;2;0;3;0;0;0;0
2021.08.25-02:15:18.663;2;3;1;0;3;0;0;0;0;0
2021.08.25-02:25:18.822;1;2;0;0;0;0;0;0;0;0
2021.08.25-02:35:18.955;2;4;1;1;0;1;0;0;0;0
2021.08.25-02:45:19.063;2;1;1;1;0;2;0;0;0;0
2021.08.25-02:55:19.090;72;69;42;34;32;37;0;3;0;0
2021.08.25-03:05:19.185;5;0;0;2;1;1;0;0;0;0
2021.08.25-03:15:19.342;1;6;0;1;0;0;0;0;0;0
2021.08.25-03:25:19.460;2;1;1;0;0;0;0;4;0;0
2021.08.25-03:35:19.469;2;1;0;0;0;0;0;1;0;0
2021.08.25-03:45:19.485;6;2;3;0;1;0;2;0;0;0
2021.08.25-03:55:19.673;2;0;0;0;0;1;0;0;0;0
2021.08.25-04:05:19.707;3;2;4;0;1;0;0;1;0;1
2021.08.25-04:15:19.707;2;5;4;1;1;0;1;4;1;1
2021.08.25-04:25:19.803;11;2;4;1;2;0;0;5;0;1
2021.08.25-04:35:19.816;14;1;3;0;0;0;3;2;2;0
2021.08.25-04:45:20.005;12;4;11;3;2;1;1;4;0;1
2021.08.25-04:55:20.196;12;17;11;0;5;1;4;8;5;0
2021.08.25-05:05:20.200;18;9;11;5;5;0;6;5;0;0
2021.08.25-05:15:20.357;23;2;6;2;6;0;3;5;4;0
2021.08.25-05:25:20.469;20;5;8;6;13;0;1;0;0;0
2021.08.25-05:35:20.607;35;15;10;10;15;3;6;4;1;1
2021.08.25-05:45:20.621;32;18;7;18;10;1;2;4;2;2
2021.08.25-05:55:20.800;24;6;7;4;3;2;2;11;1;3
2021.08.25-06:05:20.829;27;16;10;8;11;2;3;5;2;1
2021.08.25-06:15:20.882;30;10;13;8;20;5;4;8;1;2
2021.08.25-06:25:21.035;42;17;9;9;8;5;11;5;0;3
2021.08.25-06:35:21.123;58;23;15;21;16;4;6;12;0;2
2021.08.25-06:45:21.348;74;31;26;17;13;4;4;6;8;6
2021.08.25-06:55:21.368;106;25;19;9;22;4;15;10;6;0
2021.08.25-07:05:21.498;57;25;25;14;13;4;3;9;5;1
2021.08.25-07:15:21.721;80;25;33;15;45;10;4;11;4;4
2021.08.25-07:25:21.985;83;36;36;24;35;10;2;6;1;2
2021.08.25-07:35:22.028;84;44;41;24;39;8;13;7;6;4
2021.08.25-07:45:22.203;76;44;42;42;59;13;5;8;6;3
2021.08.25-07:55:22.453;66;28;38;20;33;4;3;7;3;2
2021.08.25-08:05:22.657;70;45;30;20;31;10;7;10;6;4
2021.08.25-08:15:22.684;71;48;21;22;27;10;9;5;1;2
2021.08.25-08:25:22.873;65;36;27;20;19;6;9;14;3;2
2021.08.25-08:35:23.015;67;40;32;16;24;9;19;7;4;5
2021.08.25-08:45:23.029;86;33;22;17;28;6;3;2;0;0
2021.08.25-08:55:23.143;65;40;20;9;10;10;8;17;12;2
2021.08.25-09:05:23.379;71;62;21;17;24;5;2;7;2;3
2021.08.25-09:15:23.540;77;32;20;14;24;11;8;4;1;0
2021.08.25-09:25:23.930;90;42;28;12;20;11;7;4;1;0
2021.08.25-09:35:24.179;57;43;15;15;14;13;7;4;2;1
2021.08.25-09:45:24.201;87;50;28;18;10;13;6;8;2;2
2021.08.25-09:55:24.318;80;46;27;16;11;8;6;0;3;0
2021.08.25-10:05:24.360;81;47;11;21;29;5;2;9;3;1
2021.08.25-10:15:24.515;98;46;14;12;18;7;5;3;4;0
2021.08.25-10:25:24.695;73;69;20;19;18;7;2;5;2;1
2021.08.25-10:35:24.860;77;61;25;22;16;18;11;9;6;2
2021.08.25-10:45:24.922;68;55;32;25;20;32;5;4;1;1
2021.08.25-10:55:25.167;84;68;18;33;20;20;7;8;0;1
2021.08.25-11:05:25.276;74;48;20;10;28;21;11;6;5;1
2021.08.25-11:15:25.395;64;49;28;22;23;25;8;4;1;1
2021.08.25-11:25:25.514;67;56;14;26;30;11;4;7;1;4
2021.08.25-11:35:26.467;81;63;19;37;16;9;3;8;3;1
2021.08.25-11:45:26.533;76;74;26;23;29;16;6;6;2;0
2021.08.25-11:55:26.552;85;54;21;22;26;15;4;10;0;3
2021.08.25-12:05:26.648;57;52;29;31;25;26;8;8;6;5
2021.08.25-12:15:26.679;79;56;18;24;23;20;11;6;2;0
2021.08.25-12:25:26.822;56;73;18;21;12;18;3;4;1;1
2021.08.25-12:35:27.096;43;64;25;20;29;30;5;11;1;4
2021.08.25-12:45:27.119;70;41;36;23;20;14;10;6;2;1
2021.08.25-12:55:27.227;59;64;33;21;30;10;6;12;3;3
2021.08.25-13:05:27.287;70;59;18;24;26;21;7;7;1;2
2021.08.25-13:15:27.377;64;73;19;31;26;24;6;9;4;1
2021.08.25-13:25:27.579;85;60;23;16;21;16;7;7;1;1
2021.08.25-13:35:27.706;67;73;23;21;19;12;8;6;1;1
2021.08.25-13:45:27.804;72;83;27;20;16;21;12;3;2;0
2021.08.25-13:55:27.863;64;61;39;36;19;24;3;7;2;3
