Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.02.22-00:00:00.115;0;4;0;0;0;0;0;0;0;0
2021.02.22-00:10:00.201;0;1;0;0;0;0;0;0;0;0
2021.02.22-00:20:00.342;4;1;0;0;0;0;0;0;0;0
2021.02.22-00:30:00.517;0;3;0;0;0;0;0;1;0;0
2021.02.22-00:40:00.575;1;1;0;0;0;0;0;0;0;0
2021.02.22-00:50:00.620;0;2;0;0;0;0;0;0;0;0
2021.02.22-01:00:00.647;1;0;0;0;0;0;0;0;0;0
2021.02.22-01:10:08.896;2;2;0;0;0;0;0;0;0;0
2021.02.22-01:20:08.945;0;0;0;0;0;0;0;0;0;0
2021.02.22-01:30:09.049;2;1;0;0;0;0;0;0;0;0
2021.02.22-01:40:09.246;1;0;0;0;0;0;0;0;0;0
2021.02.22-01:50:09.357;0;0;0;0;0;0;0;0;0;0
2021.02.22-02:00:09.475;0;1;0;0;0;0;0;0;0;0
2021.02.22-02:10:09.634;0;1;0;0;1;0;0;0;0;0
2021.02.22-02:20:09.776;2;2;1;0;0;0;0;2;0;0
2021.02.22-02:30:09.900;2;1;0;0;0;0;0;0;3;0
2021.02.22-02:40:10.003;0;0;0;0;0;0;0;0;0;0
2021.02.22-02:50:10.114;1;0;0;0;0;0;0;0;0;0
2021.02.22-03:00:10.155;2;2;0;0;0;0;0;0;0;0
2021.02.22-03:10:10.290;2;0;0;0;1;0;0;0;0;0
2021.02.22-03:20:10.438;5;0;0;0;1;0;0;2;0;0
2021.02.22-03:30:10.632;8;3;0;0;1;0;0;1;0;0
2021.02.22-03:40:10.700;3;0;0;0;0;0;1;0;0;0
2021.02.22-03:50:10.898;7;0;0;0;0;0;1;0;0;0
2021.02.22-04:00:11.001;2;1;0;0;0;0;0;0;0;0
2021.02.22-04:10:11.157;6;3;1;0;0;0;0;4;0;0
2021.02.22-04:20:11.184;12;5;2;0;5;0;0;3;0;0
2021.02.22-04:30:11.193;15;2;0;1;3;0;2;2;0;0
2021.02.22-04:40:11.530;21;7;3;1;1;0;1;4;0;0
2021.02.22-04:50:11.559;24;11;2;2;2;0;1;4;1;0
2021.02.22-05:00:11.682;15;6;5;0;3;0;3;6;0;0
2021.02.22-05:10:11.683;36;9;0;1;5;2;3;3;1;0
