Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.03.11-19:27:32.705;82;111;11;14;11;4;4;0;1;1
2020.03.11-16:07:28.601;141;166;14;19;20;15;3;8;3;1
2020.03.11-14:47:27.390;105;115;11;24;19;4;7;11;2;5
2020.03.11-17:37:30.418;119;148;2;14;42;6;2;6;1;3
2020.03.11-04:37:16.155;18;8;5;1;0;0;2;0;2;1
2020.03.11-21:57:34.521;15;34;0;5;1;3;3;3;1;0
2020.03.11-02:57:15.095;3;2;0;0;0;2;0;0;0;0
2020.03.11-14:57:27.660;91;101;8;15;18;8;13;8;4;3
2020.03.11-22:07:34.547;16;25;2;6;0;0;2;6;0;1
2020.03.11-10:07:20.174;112;87;3;15;18;4;4;9;2;3
2020.03.11-03:47:15.607;6;4;2;0;0;0;1;0;0;0
2020.03.11-20:47:33.689;31;39;5;1;3;4;1;5;4;0
2020.03.11-13:07:23.788;115;113;7;16;21;7;5;10;3;1
2020.03.11-05:07:16.412;27;11;7;1;4;0;2;2;1;2
2020.03.11-08:27:18.864;167;81;13;12;22;2;10;9;3;1
2020.03.11-09:07:19.405;120;84;6;8;16;6;7;9;4;2
2020.03.11-17:07:29.914;123;158;8;33;19;10;6;7;0;2
2020.03.11-18:07:30.942;109;168;18;7;12;3;6;10;2;2
2020.03.11-13:47:26.328;110;81;9;12;19;2;6;10;1;2
2020.03.11-14:07:26.488;77;119;6;29;13;14;6;8;5;5
2020.03.11-09:17:19.528;119;83;7;11;25;4;13;9;1;3
2020.03.11-13:57:26.459;86;96;6;11;22;13;4;9;1;3
2020.03.11-11:27:22.680;99;85;7;8;15;0;1;7;1;2
2020.03.11-12:57:23.568;106;105;8;16;16;10;5;9;2;2
