Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.05.05-16:19:25.846;93;137;12;32;16;3;3;4;1;0
2020.05.05-11:59:22.703;80;105;13;12;21;6;3;10;0;2
2020.05.05-01:10:01.057;2;5;0;1;0;1;0;0;0;0
2020.05.05-17:29:26.458;80;88;11;15;14;7;3;4;1;1
2020.05.05-06:19:08.955;77;31;7;12;10;0;7;5;1;2
2020.05.05-04:49:07.789;14;10;3;1;1;0;0;1;0;0
2020.05.05-01:50:01.261;2;0;0;0;0;1;0;0;0;0
2020.05.05-03:19:07.124;3;3;0;1;0;0;0;0;0;1
2020.05.05-14:19:24.653;83;110;10;21;12;7;2;11;3;1
2020.05.05-10:19:21.162;71;78;3;11;8;6;1;1;0;0
2020.05.05-21:59:30.043;16;17;1;0;1;0;1;3;0;0
2020.05.05-20:19:28.692;23;37;5;2;1;1;2;3;1;0
2020.05.05-21:39:29.813;9;30;2;0;5;1;3;2;0;0
2020.05.05-02:00:01.391;3;0;0;0;0;0;0;0;0;0
2020.05.05-12:39:23.240;100;88;4;16;5;8;4;4;0;3
2020.05.05-00:30:00.383;3;5;0;0;0;1;0;0;0;0
2020.05.05-00:10:00.117;3;4;1;1;0;1;0;0;0;0
2020.05.05-15:09:25.203;81;111;4;21;5;2;5;2;2;0
2020.05.05-20:09:28.577;33;34;6;6;5;2;3;3;0;0
2020.05.05-06:09:08.771;48;19;6;12;10;4;1;2;0;2
2020.05.05-11:49:22.543;86;86;11;13;16;1;4;1;2;2
2020.05.05-10:59:21.744;65;80;3;7;10;5;5;5;0;1
2020.05.05-11:09:21.947;83;66;10;16;6;1;2;3;1;1
2020.05.05-03:49:07.398;4;2;0;0;0;0;0;1;0;0
2020.05.05-13:29:23.957;75;114;5;12;10;2;3;6;0;1
2020.05.05-22:39:30.379;6;7;3;0;2;2;2;3;0;2
2020.05.05-23:39:38.798;2;1;0;1;0;1;1;1;1;0
2020.05.05-23:59:38.934;0;1;0;0;0;0;0;0;0;0
2020.05.05-01:20:01.158;3;1;0;1;0;0;0;0;0;0
2020.05.05-06:59:09.349;93;43;4;10;14;0;3;3;1;2
2020.05.05-05:59:08.634;36;10;5;8;8;0;2;2;3;2
2020.05.05-14:29:24.705;69;113;17;19;19;3;2;9;1;0
2020.05.05-06:39:09.249;85;32;11;9;9;0;3;2;2;1
2020.05.05-15:19:25.212;82;90;4;32;14;3;3;7;1;2
2020.05.05-09:09:20.050;77;77;7;13;7;3;7;6;1;1
2020.05.05-09:59:21.064;80;79;12;8;9;5;3;5;0;1
2020.05.05-08:29:10.119;90;68;12;12;23;4;2;3;1;0
2020.05.05-12:59:23.537;108;78;13;6;10;4;3;6;0;1
2020.05.05-22:19:30.193;10;15;0;5;2;0;2;1;0;0
2020.05.05-04:59:08.016;21;7;6;7;8;0;3;2;1;2
2020.05.05-15:59:25.722;106;128;16;17;25;2;3;7;0;3
2020.05.05-14:09:24.565;86;84;11;14;14;5;3;4;1;1
2020.05.05-08:39:19.467;86;78;2;9;12;5;4;6;2;2
2020.05.05-20:39:28.895;26;38;5;2;1;0;0;3;0;0
