Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.08.31-00:00:00.030;12;3;4;2;2;0;0;0;0;0
2020.08.31-00:10:00.262;4;10;2;1;1;1;0;0;0;0
2020.08.31-00:20:00.291;2;7;1;2;1;2;0;2;0;1
2020.08.31-00:30:00.366;10;2;0;2;1;1;0;0;0;0
2020.08.31-00:40:00.515;2;3;1;3;0;0;0;0;0;0
2020.08.31-00:50:00.709;2;4;1;2;0;0;0;0;0;0
2020.08.31-01:00:00.886;5;5;0;2;0;0;0;0;0;0
2020.08.31-01:10:01.084;5;0;1;0;0;0;0;0;0;0
2020.08.31-01:20:01.102;2;6;6;2;4;0;0;0;0;0
2020.08.31-01:30:01.153;2;2;0;1;0;0;0;0;0;0
2020.08.31-01:40:01.345;1;2;3;2;0;0;0;0;0;0
2020.08.31-01:50:01.533;1;3;1;0;0;0;0;1;0;0
2020.08.31-02:00:01.593;0;1;0;0;0;0;0;0;0;0
2020.08.31-02:57:20.231;2;5;0;0;1;0;0;0;0;0
2020.08.31-03:07:20.387;1;4;0;0;0;0;0;0;0;0
2020.08.31-03:18:45.562;5;4;2;0;0;0;0;0;1;0
2020.08.31-03:30:12.593;7;4;4;1;0;1;0;1;3;0
2020.08.31-03:40:12.777;3;1;0;0;0;0;0;0;0;0
2020.08.31-03:50:12.875;4;1;2;2;1;0;0;0;0;0
2020.08.31-04:00:12.917;10;4;4;0;2;0;0;0;0;0
2020.08.31-04:10:12.967;12;3;3;0;0;0;0;3;0;0
2020.08.31-04:20:13.126;8;4;3;0;0;0;1;2;1;0
2020.08.31-04:30:13.185;12;5;2;3;0;0;1;0;0;0
2020.08.31-04:40:13.307;23;7;4;2;0;0;0;3;0;0
2020.08.31-04:50:13.363;23;9;6;1;0;1;1;7;0;1
2020.08.31-05:00:13.510;25;11;7;0;1;0;3;1;2;0
2020.08.31-05:10:13.618;36;10;7;2;0;0;1;3;0;1
2020.08.31-05:20:13.670;33;12;18;5;0;2;0;3;0;2
2020.08.31-05:30:13.743;56;26;10;4;17;0;3;3;0;1
2020.08.31-05:40:13.917;44;26;6;10;10;2;3;5;2;2
2020.08.31-05:50:13.968;40;20;5;10;12;2;3;6;1;0
2020.08.31-06:00:14.093;44;29;2;11;13;1;3;8;1;2
2020.08.31-06:10:14.330;47;18;14;9;15;0;5;5;2;2
2020.08.31-06:20:14.588;71;28;9;18;13;4;4;6;2;2
2020.08.31-06:30:14.728;101;29;15;10;13;3;8;5;3;0
2020.08.31-06:40:14.816;139;54;17;22;24;2;6;7;1;0
2020.08.31-06:50:15.017;109;47;17;11;11;0;8;10;4;2
2020.08.31-07:00:15.025;129;57;35;10;18;3;7;3;2;3
2020.08.31-07:10:15.027;133;67;45;15;20;1;12;3;5;0
2020.08.31-07:20:15.256;176;87;32;12;29;5;8;6;3;3
2020.08.31-07:30:15.437;153;96;18;18;37;5;14;2;5;2
2020.08.31-07:40:15.511;160;107;17;14;41;3;11;13;2;3
2020.08.31-07:50:15.879;178;126;18;20;52;5;18;9;2;1
