Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.02.24-00:00:00.160;0;1;0;0;0;0;0;0;0;0
2021.02.24-00:10:00.274;0;1;0;0;0;0;0;0;0;0
2021.02.24-00:20:00.280;1;4;0;0;0;0;0;1;0;0
2021.02.24-00:30:00.304;1;2;0;0;0;0;0;0;0;0
2021.02.24-00:40:00.407;0;2;0;0;0;0;0;0;0;0
2021.02.24-00:50:00.567;0;2;0;0;0;0;0;0;0;0
2021.02.24-01:00:00.637;2;0;0;0;0;0;0;0;0;0
2021.02.24-01:10:00.655;1;1;0;0;0;0;0;0;0;0
2021.02.24-01:20:00.800;2;1;0;0;0;0;0;0;0;0
2021.02.24-01:30:00.915;0;1;0;1;0;0;0;0;0;0
2021.02.24-01:44:02.542;2;0;0;0;0;0;0;0;0;0
2021.02.24-01:54:02.577;2;0;1;0;1;0;0;0;0;0
2021.02.24-02:04:02.730;1;3;0;0;0;0;0;0;0;0
2021.02.24-02:14:02.799;2;2;0;0;0;0;0;0;0;0
2021.02.24-02:24:02.925;0;3;0;0;0;0;0;0;0;0
2021.02.24-02:34:03.086;0;1;0;0;0;0;0;0;0;0
2021.02.24-02:44:03.262;1;0;0;0;0;0;0;0;0;0
2021.02.24-02:54:03.363;4;0;0;0;1;0;0;0;0;0
2021.02.24-03:04:03.401;4;3;0;0;0;0;0;0;0;0
2021.02.24-03:14:03.548;3;4;0;0;0;0;0;0;0;0
2021.02.24-03:24:03.705;4;2;0;0;0;0;0;2;0;1
2021.02.24-03:34:03.728;4;0;0;0;0;0;3;0;0;0
2021.02.24-03:44:03.728;5;0;0;2;0;0;0;0;0;0
2021.02.24-03:54:03.878;3;0;0;0;0;0;0;0;0;0
2021.02.24-04:04:03.882;4;2;0;2;0;0;0;2;0;0
2021.02.24-04:14:03.944;2;1;2;0;0;0;2;2;0;0
2021.02.24-04:24:04.025;12;4;0;1;3;0;1;1;0;0
2021.02.24-04:34:04.068;15;4;2;0;3;0;2;1;0;0
2021.02.24-04:44:04.132;12;9;2;3;2;0;2;6;0;0
2021.02.24-04:54:04.265;25;12;2;1;1;0;3;2;0;0
2021.02.24-05:04:04.272;28;19;2;0;8;1;3;2;1;0
2021.02.24-05:14:04.457;35;12;6;0;5;0;1;4;1;0
2021.02.24-05:24:04.681;38;23;3;2;3;0;2;2;0;0
2021.02.24-05:34:04.844;52;10;5;4;4;0;2;0;1;0
2021.02.24-05:44:04.950;49;15;2;0;3;0;3;5;0;1
2021.02.24-05:54:05.331;44;15;3;4;1;0;5;2;0;0
2021.02.24-06:04:05.539;47;31;6;2;9;0;4;1;0;0
2021.02.24-06:14:05.614;62;21;8;5;9;2;4;5;2;2
2021.02.24-06:24:05.663;79;27;3;7;17;2;0;4;0;2
2021.02.24-06:34:05.693;107;39;4;9;17;2;5;8;4;2
2021.02.24-06:44:05.799;149;43;7;14;20;2;3;6;1;1
2021.02.24-06:54:06.032;165;52;7;6;15;3;10;5;0;5
2021.02.24-07:04:06.152;178;61;9;7;17;2;8;6;4;2
2021.02.24-07:14:06.402;177;108;11;10;34;8;7;6;6;3
2021.02.24-07:24:06.729;162;65;15;12;47;6;8;1;2;1
2021.02.24-07:34:06.923;158;84;11;15;33;10;15;3;3;0
2021.02.24-07:44:07.069;144;103;21;17;43;7;11;9;6;2
2021.02.24-07:54:07.316;154;125;21;10;25;6;7;13;0;4
2021.02.24-08:04:07.565;133;99;14;12;27;9;12;6;6;0
2021.02.24-08:14:07.641;103;107;11;6;9;14;11;11;3;1
2021.02.24-08:24:07.792;126;83;10;20;14;13;2;7;2;1
2021.02.24-08:34:08.021;117;84;6;5;19;5;2;7;9;2
2021.02.24-08:44:08.028;128;85;11;15;16;4;16;8;8;1
2021.02.24-08:54:08.324;163;78;11;13;18;2;8;9;4;1
2021.02.24-09:04:08.375;126;91;11;7;20;2;8;6;3;1
2021.02.24-09:14:08.607;104;82;6;8;7;7;13;8;4;3
2021.02.24-09:24:08.710;117;79;8;8;16;7;1;7;0;0
2021.02.24-09:34:08.792;95;70;10;11;14;11;10;6;1;2
2021.02.24-09:44:08.965;124;90;8;8;17;6;6;7;0;2
2021.02.24-09:54:09.206;95;103;17;8;13;2;5;7;0;0
2021.02.24-10:04:09.494;109;88;6;8;6;2;8;3;4;2
2021.02.24-10:14:09.605;99;98;11;12;14;2;1;8;3;0
2021.02.24-10:24:09.783;101;75;8;12;14;3;2;2;3;2
2021.02.24-10:34:09.857;123;95;8;9;11;3;5;8;0;2
2021.02.24-10:44:09.930;107;92;11;8;13;7;8;2;2;1
2021.02.24-10:54:10.108;118;81;7;9;6;11;6;10;3;1
2021.02.24-11:04:10.358;102;114;6;11;6;7;7;7;4;1
2021.02.24-11:14:10.661;94;104;17;7;20;8;6;6;2;0
2021.02.24-11:24:10.790;94;96;7;6;13;8;9;6;4;1
2021.02.24-11:34:11.047;84;73;12;6;8;8;5;5;1;4
2021.02.24-11:44:11.139;116;115;17;14;7;9;4;7;3;1
2021.02.24-11:54:11.207;95;123;8;12;8;5;6;7;4;2
2021.02.24-12:04:11.266;83;89;12;19;15;4;4;5;1;2
2021.02.24-12:14:11.711;104;106;14;15;17;9;6;3;2;0
2021.02.24-12:24:11.781;72;119;6;18;9;6;4;10;0;1
2021.02.24-12:34:12.088;97;110;14;7;13;5;8;3;2;0
2021.02.24-12:44:12.104;83;107;11;14;15;17;0;11;1;2
2021.02.24-12:54:12.349;94;97;19;14;7;13;8;8;2;0
2021.02.24-13:04:12.433;115;93;12;10;6;6;7;7;2;3
2021.02.24-13:14:12.620;99;112;4;12;3;7;6;4;2;1
2021.02.24-13:24:12.796;93;108;13;17;8;15;1;3;2;1
2021.02.24-13:34:13.135;108;114;8;17;5;4;10;4;1;4
2021.02.24-13:44:13.171;118;120;13;20;12;10;5;6;2;4
2021.02.24-13:54:13.172;116;122;10;14;10;11;3;11;1;6
2021.02.24-14:04:13.265;106;116;16;12;16;5;6;1;3;2
2021.02.24-14:14:13.322;88;122;17;16;12;7;11;10;4;4
2021.02.24-14:24:13.418;88;99;11;18;21;17;3;2;1;2
2021.02.24-14:34:13.493;92;104;10;14;15;5;8;2;3;1
2021.02.24-14:44:13.558;102;124;13;10;17;11;6;4;3;0
2021.02.24-14:54:13.634;104;118;11;10;11;8;8;6;3;1
2021.02.24-15:04:13.646;106;135;12;11;21;5;6;4;3;0
2021.02.24-15:14:13.695;117;158;11;15;17;8;8;5;3;5
2021.02.24-15:24:13.741;105;134;7;13;19;12;1;6;0;2
2021.02.24-15:34:13.806;122;129;28;24;26;5;8;6;1;1
2021.02.24-15:44:14.034;117;148;12;15;22;11;5;6;3;6
2021.02.24-15:54:14.046;129;130;15;20;14;10;5;6;1;1
2021.02.24-16:04:14.101;154;143;21;17;30;16;5;6;5;1
2021.02.24-16:14:14.392;120;181;23;21;34;21;5;10;5;2
2021.02.24-16:24:14.545;103;168;19;22;25;19;4;8;2;3
2021.02.24-16:34:14.578;112;158;22;34;21;30;3;6;2;3
2021.02.24-16:44:14.860;113;148;9;21;66;60;10;6;4;2
2021.02.24-16:54:14.881;109;176;10;18;28;24;2;2;1;3
2021.02.24-17:04:15.167;98;162;9;22;44;34;6;7;1;2
2021.02.24-17:14:15.297;116;186;15;16;42;14;6;8;1;4
2021.02.24-17:24:15.441;112;154;11;12;42;17;8;7;2;3
2021.02.24-17:34:15.446;112;151;15;20;31;10;3;9;2;0
2021.02.24-17:44:15.682;118;179;25;6;24;12;3;7;1;2
2021.02.24-17:54:15.987;99;187;16;18;13;1;4;7;1;1
2021.02.24-18:04:16.052;118;171;18;8;13;6;1;5;1;0
2021.02.24-18:14:16.263;102;158;13;14;4;5;2;4;2;0
2021.02.24-18:24:16.306;63;141;10;7;12;4;1;8;1;1
2021.02.24-18:34:16.711;78;138;12;15;10;7;3;5;1;2
2021.02.24-18:44:16.776;70;141;13;8;8;3;2;5;2;0
2021.02.24-18:54:16.809;71;113;9;9;4;2;3;5;0;0
2021.02.24-19:04:16.948;58;98;12;10;6;2;0;4;3;1
2021.02.24-19:14:17.073;61;103;10;5;5;6;8;5;0;2
2021.02.24-19:24:17.090;65;92;13;7;4;2;2;1;0;1
2021.02.24-19:34:17.220;73;102;8;4;11;5;3;6;1;3
2021.02.24-19:44:17.345;55;93;17;5;8;5;2;7;0;0
2021.02.24-19:54:17.381;36;69;8;12;3;0;6;1;2;1
2021.02.24-20:04:17.461;21;56;5;1;4;0;2;1;2;1
2021.02.24-20:14:17.647;26;21;3;0;1;0;2;3;1;0
2021.02.24-20:24:17.778;12;18;3;4;1;5;0;3;0;2
2021.02.24-20:34:17.965;15;22;3;3;2;0;7;5;0;2
2021.02.24-20:44:18.009;8;17;1;0;0;0;1;2;0;0
2021.02.24-20:54:18.090;9;14;1;2;1;0;2;2;0;1
2021.02.24-21:04:18.273;14;14;2;1;0;0;1;2;0;0
2021.02.24-21:14:18.423;14;10;0;0;0;1;3;4;1;0
2021.02.24-21:24:18.489;8;13;1;1;0;0;1;1;0;1
2021.02.24-21:34:18.490;7;8;0;0;0;0;2;3;1;0
2021.02.24-21:44:18.670;9;11;0;0;0;0;1;1;0;1
2021.02.24-21:54:18.871;5;15;2;0;0;0;2;2;0;0
2021.02.24-22:04:18.968;2;19;2;2;0;0;1;5;2;1
2021.02.24-22:14:19.153;6;5;3;1;3;0;3;0;0;0
2021.02.24-22:24:19.278;6;3;0;1;0;0;0;2;0;0
2021.02.24-22:34:19.350;3;8;0;0;0;0;3;4;2;1
2021.02.24-22:44:19.555;1;7;2;0;0;0;2;1;0;1
2021.02.24-22:54:19.731;3;4;0;0;0;0;5;3;0;0
2021.02.24-23:04:19.882;1;1;0;0;0;0;1;2;1;0
2021.02.24-23:14:19.953;2;3;0;0;0;0;2;1;0;1
2021.02.24-23:25:40.738;0;4;0;0;0;0;0;0;0;0
2021.02.24-23:35:40.880;5;3;0;0;0;0;0;0;0;0
2021.02.24-23:45:41.046;4;0;1;0;0;0;0;0;0;0
2021.02.24-23:55:41.098;1;0;0;0;0;0;0;0;0;0
