Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.08.29-00:00:00.076;12;27;5;3;4;1;0;1;0;0
2020.08.29-00:10:00.121;15;24;5;5;11;3;0;0;0;0
2020.08.29-00:20:00.296;12;26;4;2;2;4;0;2;0;0
2020.08.29-00:30:00.310;7;11;6;2;1;0;0;0;0;0
2020.08.29-00:40:34.174;8;13;8;9;3;0;0;0;0;0
2020.08.29-00:50:34.340;10;9;3;13;1;6;0;0;0;0
2020.08.29-01:00:34.345;11;7;6;7;2;2;0;0;0;0
2020.08.29-01:10:34.381;12;20;9;1;0;1;0;0;0;0
2020.08.29-01:20:34.510;8;7;1;8;0;0;0;0;0;0
2020.08.29-01:30:34.696;12;16;0;4;4;2;0;0;0;0
2020.08.29-01:40:34.772;7;10;6;3;10;1;0;0;0;0
2020.08.29-01:50:34.929;6;6;1;6;1;1;0;0;0;0
2020.08.29-02:00:34.942;0;1;0;0;0;0;0;0;0;0
2020.08.29-02:55:42.317;4;6;5;2;0;1;0;0;0;0
2020.08.29-03:05:42.400;5;10;1;3;0;1;0;0;0;0
2020.08.29-03:15:42.468;8;6;2;2;0;0;0;1;0;0
2020.08.29-03:25:42.557;3;6;1;4;0;1;1;0;0;0
2020.08.29-03:35:42.725;7;3;3;3;0;0;0;0;0;0
2020.08.29-03:45:42.912;3;4;1;0;0;0;1;0;0;0
2020.08.29-03:55:43.073;10;5;0;1;1;1;0;1;0;0
2020.08.29-04:05:43.136;6;4;2;4;3;1;0;2;0;0
2020.08.29-04:15:43.318;5;6;3;5;0;0;0;4;1;2
2020.08.29-04:25:43.510;8;2;0;1;0;0;0;1;0;0
2020.08.29-04:35:43.690;15;5;3;0;2;1;2;6;0;0
2020.08.29-04:45:43.880;15;4;7;2;0;0;4;2;1;0
2020.08.29-04:55:44.139;17;3;3;0;4;0;2;1;0;0
2020.08.29-05:05:44.252;18;11;6;0;1;0;2;6;0;0
2020.08.29-05:15:44.374;27;12;6;3;2;0;7;6;1;0
2020.08.29-05:25:44.435;32;15;6;6;7;5;0;1;0;1
2020.08.29-05:35:44.466;33;18;5;4;5;4;1;6;2;7
2020.08.29-05:45:44.576;45;18;4;5;5;1;3;3;0;0
2020.08.29-05:55:44.764;31;24;5;9;6;1;2;6;2;3
2020.08.29-06:05:45.044;32;14;10;9;15;7;5;6;3;3
2020.08.29-06:15:45.108;44;20;7;8;12;1;7;4;0;2
2020.08.29-06:25:45.127;36;24;13;10;7;3;29;31;5;4
2020.08.29-06:35:45.370;28;31;7;11;1;5;12;9;0;1
2020.08.29-06:45:45.559;46;36;10;9;7;5;8;7;3;6
2020.08.29-06:55:45.634;56;46;12;10;7;4;19;13;2;0
2020.08.29-07:05:45.916;59;49;7;14;13;0;10;4;3;2
2020.08.29-07:15:45.956;62;53;14;15;13;4;5;16;3;5
2020.08.29-07:25:46.155;83;59;9;12;17;12;11;7;4;3
2020.08.29-07:35:50.893;105;50;4;9;11;4;10;8;3;1
2020.08.29-07:45:50.976;136;63;4;9;9;4;6;18;3;1
2020.08.29-07:55:51.075;123;63;5;14;20;8;8;10;6;2
