Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.05.12-00:00:00.182;1;1;0;2;0;0;1;2;0;0
2021.05.12-00:10:00.279;7;4;0;2;1;0;0;1;0;0
2021.05.12-00:20:00.316;4;6;1;0;0;0;2;1;0;0
2021.05.12-00:30:00.349;1;1;1;0;0;0;0;0;0;0
2021.05.12-00:40:00.402;0;0;0;1;0;0;0;0;0;0
2021.05.12-00:50:00.442;0;0;0;0;0;0;0;0;0;0
2021.05.12-01:00:00.499;1;0;0;0;0;0;0;0;0;0
2021.05.12-01:10:00.598;2;3;0;1;0;0;0;0;0;0
2021.05.12-01:20:00.630;2;0;0;0;0;0;0;0;0;0
2021.05.12-01:30:00.754;2;3;0;0;0;0;0;1;0;0
2021.05.12-01:40:00.851;1;3;0;0;0;0;0;0;0;0
2021.05.12-01:50:00.884;0;3;0;0;0;0;0;0;0;0
2021.05.12-02:00:00.955;3;4;0;0;0;0;0;0;0;0
2021.05.12-02:10:00.958;0;2;0;0;0;0;0;0;0;0
2021.05.12-02:20:01.070;2;1;0;1;0;1;0;0;0;0
2021.05.12-02:30:01.259;5;1;0;0;0;0;1;0;0;0
2021.05.12-02:44:57.084;2;0;0;0;0;0;0;0;0;0
2021.05.12-02:54:57.244;1;0;0;0;0;0;0;0;0;0
2021.05.12-03:04:57.329;4;0;0;0;0;0;0;0;0;0
2021.05.12-03:14:57.340;5;1;0;0;0;0;0;0;0;0
2021.05.12-03:24:57.480;1;0;1;0;0;0;0;2;0;0
2021.05.12-03:34:57.610;1;0;1;1;2;0;0;0;1;0
2021.05.12-03:44:57.676;11;0;2;0;0;1;0;0;1;0
2021.05.12-03:54:57.696;4;1;3;0;0;0;0;0;0;0
2021.05.12-04:04:57.804;6;1;3;0;0;0;1;4;0;1
2021.05.12-04:14:57.831;5;2;2;1;0;0;0;2;0;0
2021.05.12-04:24:57.921;7;3;3;0;2;0;1;3;0;0
2021.05.12-04:34:58.120;16;1;0;1;3;0;4;3;5;1
2021.05.12-04:44:58.132;30;5;0;2;7;1;2;4;0;0
2021.05.12-04:54:58.265;15;12;2;1;4;0;5;5;2;2
2021.05.12-05:05:08.281;26;11;4;3;7;0;1;7;0;1
2021.05.12-05:15:08.327;34;19;11;1;5;0;8;5;0;3
2021.05.12-05:25:08.395;60;7;12;8;5;3;3;4;1;2
2021.05.12-05:35:08.774;48;21;12;10;7;0;6;5;3;1
2021.05.12-05:45:08.931;56;33;16;20;7;1;4;4;2;2
2021.05.12-05:55:08.939;17;23;5;13;2;1;9;17;1;2
2021.05.12-06:05:09.000;27;25;13;12;1;2;7;7;1;0
2021.05.12-06:15:09.218;94;20;13;11;8;1;5;6;5;1
2021.05.12-06:25:09.275;112;36;10;16;8;7;9;5;5;4
2021.05.12-06:35:09.348;137;41;22;8;9;2;6;5;2;4
2021.05.12-06:45:09.521;150;50;39;9;17;5;11;11;1;4
2021.05.12-06:55:09.662;199;86;29;6;17;2;11;7;0;2
2021.05.12-07:05:09.775;170;95;29;12;28;10;19;20;5;1
2021.05.12-07:15:09.786;162;78;40;10;59;9;8;16;2;1
2021.05.12-07:25:10.063;182;149;47;13;48;7;6;5;2;4
2021.05.12-07:35:10.345;160;111;41;18;48;6;19;4;5;5
2021.05.12-07:45:10.593;147;131;24;13;52;5;10;14;5;2
2021.05.12-07:55:10.686;149;120;20;12;38;1;24;16;5;1
