Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.07.22-00:00:00.132;7;5;9;1;5;1;0;0;0;0
2021.07.22-00:10:00.346;7;8;5;1;2;3;0;0;0;0
2021.07.22-00:20:00.433;4;10;3;2;4;5;0;2;0;0
2021.07.22-00:30:00.653;9;8;4;2;3;2;0;0;0;0
2021.07.22-00:40:00.772;5;4;3;1;4;5;0;0;0;0
2021.07.22-00:50:25.098;7;9;4;1;4;6;0;0;0;0
2021.07.22-01:00:25.242;4;3;0;1;0;5;0;0;0;0
2021.07.22-01:10:25.352;7;1;1;1;1;4;0;0;0;0
2021.07.22-01:20:25.364;2;2;1;3;4;3;0;0;0;0
2021.07.22-01:30:25.542;6;3;3;2;1;4;0;0;0;0
2021.07.22-01:40:25.591;1;3;0;4;1;2;0;0;0;0
2021.07.22-01:50:25.780;1;0;0;3;0;4;0;0;0;0
2021.07.22-02:00:25.937;2;4;0;3;0;5;0;0;0;0
2021.07.22-02:10:25.984;2;1;0;3;0;1;0;0;0;0
2021.07.22-02:20:26.100;4;3;0;4;0;1;0;0;0;0
2021.07.22-02:30:26.111;6;8;1;1;1;2;0;0;0;0
2021.07.22-02:40:26.133;1;2;3;0;3;2;0;0;0;0
2021.07.22-02:50:26.224;5;1;0;2;0;2;0;0;0;0
2021.07.22-03:00:26.265;2;5;0;1;1;2;0;0;0;0
2021.07.22-03:10:26.273;7;4;0;3;0;2;0;0;0;0
2021.07.22-03:20:26.350;2;5;2;0;4;4;0;5;0;1
2021.07.22-03:30:26.517;4;2;6;2;8;4;1;0;0;0
2021.07.22-03:40:26.626;8;2;1;2;3;2;0;0;0;0
2021.07.22-03:50:26.664;10;6;1;4;1;0;0;0;0;0
2021.07.22-04:00:26.681;4;3;0;0;0;0;0;0;0;0
2021.07.22-04:10:26.705;11;8;1;1;1;1;0;7;0;0
2021.07.22-04:20:26.764;11;4;3;4;0;0;2;1;0;1
2021.07.22-04:30:26.954;15;4;2;1;3;0;3;1;0;0
2021.07.22-04:40:27.105;21;9;2;11;2;5;1;2;0;2
2021.07.22-04:50:27.169;22;10;4;5;5;2;1;8;0;3
2021.07.22-05:00:27.185;14;13;6;0;6;0;10;4;1;1
2021.07.22-05:10:27.931;35;12;6;8;9;1;4;9;0;5
2021.07.22-05:20:42.037;49;14;13;11;7;3;3;6;5;6
2021.07.22-05:30:42.220;46;13;8;6;11;1;6;2;2;0
2021.07.22-05:40:50.986;51;24;9;21;10;1;1;6;2;4
2021.07.22-05:50:51.070;38;35;6;12;2;1;7;7;3;2
2021.07.22-06:00:51.166;26;16;15;12;7;1;4;1;2;1
2021.07.22-06:10:51.203;59;29;18;8;12;0;3;8;1;3
2021.07.22-06:20:51.433;58;38;14;14;8;4;9;10;1;2
2021.07.22-06:30:51.627;62;36;20;20;6;1;10;7;4;1
2021.07.22-06:40:51.786;97;28;23;12;15;3;4;9;1;2
2021.07.22-06:50:51.881;110;47;31;16;9;6;6;9;1;4
2021.07.22-07:00:51.927;97;48;25;14;22;11;10;9;2;4
2021.07.22-07:10:51.950;106;58;37;15;40;6;7;9;3;2
2021.07.22-07:20:51.997;105;61;25;18;38;5;8;8;4;6
2021.07.22-07:30:52.247;134;77;27;23;25;11;13;6;2;2
2021.07.22-07:40:52.431;117;91;25;25;38;7;9;10;4;0
2021.07.22-07:50:52.634;116;80;22;27;48;12;6;8;2;3
2021.07.22-08:00:52.767;90;76;26;28;44;1;6;5;1;1
2021.07.22-08:10:52.782;88;86;14;20;34;4;8;10;1;3
2021.07.22-08:20:52.838;92;80;15;19;35;4;8;3;3;2
2021.07.22-08:30:52.989;102;84;21;11;51;9;11;4;4;2
2021.07.22-08:40:53.074;115;78;25;17;35;5;8;6;1;2
2021.07.22-08:50:53.289;114;86;18;17;41;15;8;8;1;3
2021.07.22-09:00:53.447;91;80;23;19;34;16;4;6;2;0
2021.07.22-09:10:53.677;84;84;15;15;20;9;6;6;1;2
2021.07.22-09:20:53.925;106;71;35;24;14;8;8;6;2;0
2021.07.22-09:30:54.080;91;70;24;15;24;6;3;6;0;1
2021.07.22-09:40:54.147;103;79;39;27;22;15;6;4;0;2
2021.07.22-09:50:54.323;116;84;18;19;13;9;4;3;2;1
2021.07.22-10:00:54.386;125;76;31;7;14;15;7;5;2;1
2021.07.22-10:10:54.657;116;70;13;14;20;17;11;4;3;2
2021.07.22-10:20:54.842;99;96;23;14;12;6;4;6;1;1
2021.07.22-10:30:54.920;106;67;20;11;17;20;7;8;2;0
2021.07.22-10:40:58.876;131;112;29;10;24;14;6;8;0;0
2021.07.22-10:50:59.086;97;92;24;10;14;11;4;5;2;0
2021.07.22-11:00:59.162;98;91;16;15;12;15;9;9;1;2
2021.07.22-11:10:59.287;88;70;32;17;9;6;9;5;2;3
2021.07.22-11:20:59.308;84;79;32;14;15;9;3;5;3;2
2021.07.22-11:30:59.443;114;78;18;16;17;7;3;3;1;1
2021.07.22-11:40:59.483;87;86;14;14;17;6;8;9;2;1
2021.07.22-11:50:59.626;91;87;17;28;23;11;7;4;0;1
2021.07.22-12:00:59.921;100;87;21;16;13;7;4;5;2;3
2021.07.22-12:11:00.084;78;77;23;25;9;8;3;6;2;4
2021.07.22-12:21:00.340;81;83;23;16;13;10;3;4;1;6
2021.07.22-12:31:00.793;70;70;26;16;13;13;7;5;2;2
2021.07.22-12:41:00.876;77;72;22;22;15;14;5;10;2;2
2021.07.22-12:51:00.978;91;85;21;20;9;8;6;6;1;3
2021.07.22-13:01:00.980;61;92;25;14;12;12;2;6;2;4
2021.07.22-13:11:01.077;79;56;16;23;19;8;5;8;2;0
2021.07.22-13:21:01.214;86;80;13;26;8;14;5;9;4;6
2021.07.22-13:31:01.700;98;67;18;21;24;6;7;4;2;1
2021.07.22-13:41:01.714;85;70;24;19;6;15;9;3;3;0
2021.07.22-13:51:01.852;73;100;18;18;13;17;1;6;3;0
2021.07.22-14:01:01.932;84;80;20;20;14;23;9;8;4;3
2021.07.22-14:11:02.039;81;82;22;23;15;20;9;7;2;1
2021.07.22-14:21:02.196;94;106;18;26;20;16;7;7;7;2
2021.07.22-14:31:02.403;84;100;23;24;9;11;7;6;4;1
2021.07.22-14:41:02.411;96;82;13;15;11;19;7;8;2;1
2021.07.22-14:51:02.429;85;92;15;25;28;8;7;7;1;1
2021.07.22-15:01:02.587;77;94;24;25;18;8;4;9;2;2
2021.07.22-15:11:02.617;93;97;13;30;24;19;5;9;2;2
2021.07.22-15:21:02.953;88;98;30;36;18;16;9;8;4;2
2021.07.22-15:31:03.019;74;102;30;31;25;12;8;9;3;3
2021.07.22-15:41:03.156;97;104;33;37;21;23;5;13;3;1
2021.07.22-15:51:03.325;119;105;34;39;21;21;7;6;2;2
2021.07.22-16:01:03.384;97;119;22;35;22;20;6;6;1;5
2021.07.22-16:11:03.765;105;147;30;40;33;26;10;9;1;2
2021.07.22-16:21:03.888;92;108;27;34;24;12;13;8;7;3
2021.07.22-16:31:03.893;97;118;54;34;33;30;3;9;1;4
2021.07.22-16:41:04.070;112;130;33;38;25;23;8;6;4;3
2021.07.22-16:51:04.242;82;119;36;39;29;28;4;3;1;1
2021.07.22-17:01:04.327;137;125;25;30;24;24;8;8;4;2
2021.07.22-17:11:04.458;92;124;34;41;29;12;4;5;1;3
2021.07.22-17:21:04.600;81;127;23;31;39;24;4;12;3;5
2021.07.22-17:31:04.935;108;117;16;35;32;21;12;7;3;2
2021.07.22-17:41:04.959;109;112;25;36;22;2;10;7;3;3
2021.07.22-17:51:05.060;99;123;11;23;26;6;4;6;3;6
2021.07.22-18:01:05.177;105;112;21;15;32;9;2;5;2;1
2021.07.22-18:11:05.378;124;117;15;25;36;4;8;2;4;0
2021.07.22-18:21:05.387;99;107;14;24;25;6;4;6;1;1
2021.07.22-18:31:05.528;89;125;15;33;24;3;5;4;1;2
2021.07.22-18:41:05.578;105;101;15;34;51;10;2;3;0;0
2021.07.22-18:51:05.836;93;95;25;14;33;9;3;7;1;1
2021.07.22-19:01:05.979;76;81;16;26;40;11;4;2;0;0
2021.07.22-19:11:08.267;90;77;15;20;33;21;5;3;3;3
2021.07.22-19:21:08.294;105;89;15;25;30;7;1;6;1;1
2021.07.22-19:31:08.381;77;85;25;11;38;4;8;1;0;1
2021.07.22-19:41:08.467;74;90;25;29;25;19;2;2;0;2
2021.07.22-19:51:08.502;81;65;24;16;32;17;7;4;0;0
2021.07.22-20:01:08.526;69;72;21;25;29;17;2;1;1;3
2021.07.22-20:11:08.746;55;63;22;19;40;15;5;4;4;2
2021.07.22-20:21:08.902;62;82;16;18;52;27;4;2;1;0
2021.07.22-20:31:10.721;40;48;18;16;38;11;5;5;0;4
2021.07.22-20:41:10.787;43;61;15;12;22;6;1;3;2;1
2021.07.22-20:51:11.111;47;53;17;10;16;9;3;9;2;0
2021.07.22-21:01:11.378;58;69;32;11;10;3;6;4;1;1
2021.07.22-21:11:11.447;45;60;22;7;3;3;3;1;2;0
2021.07.22-21:21:11.594;35;49;33;5;11;12;4;3;1;0
2021.07.22-21:31:11.619;40;37;23;16;4;3;5;2;1;0
2021.07.22-21:41:11.770;32;38;18;4;7;7;1;3;1;0
2021.07.22-21:51:12.270;32;47;10;9;3;9;1;8;1;0
2021.07.22-22:01:12.281;23;42;9;12;1;5;7;2;0;0
2021.07.22-22:11:12.341;25;50;11;8;5;5;2;7;2;0
2021.07.22-22:21:12.395;19;53;13;7;2;5;5;4;0;0
2021.07.22-22:31:12.549;22;35;5;11;8;2;1;1;1;0
2021.07.22-22:41:12.607;28;35;8;1;4;6;2;4;1;1
2021.07.22-22:51:13.124;17;19;7;3;3;3;2;4;1;2
2021.07.22-23:01:13.222;9;32;2;7;4;1;1;5;1;0
2021.07.22-23:11:13.335;18;31;10;10;5;0;1;2;1;0
2021.07.22-23:21:13.379;12;15;3;6;2;2;4;0;1;0
2021.07.22-23:31:13.449;11;12;10;0;6;3;3;0;0;0
2021.07.22-23:41:13.522;28;22;19;6;8;2;0;2;0;0
2021.07.22-23:51:13.654;14;8;16;6;7;3;2;0;1;0
