Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.04.11-15:17:50.412;41;52;12;27;6;6;3;3;0;1
2020.04.11-05:37:32.177;11;7;2;0;1;0;2;1;0;0
2020.04.11-17:17:52.564;40;46;12;10;4;3;0;4;2;2
2020.04.11-14:27:49.744;41;42;2;24;3;7;3;4;1;1
2020.04.11-07:57:33.552;57;52;1;4;6;1;7;5;0;1
2020.04.11-10:17:34.742;50;52;6;7;12;3;1;3;1;2
2020.04.11-04:47:31.660;8;4;2;0;1;0;0;1;1;0
2020.04.11-16:57:52.226;50;44;6;16;7;5;3;3;0;1
2020.04.11-09:07:33.874;60;56;3;9;3;7;3;1;1;1
2020.04.11-11:57:47.185;58;57;9;11;3;3;6;6;1;0
2020.04.11-05:17:32.045;21;3;3;2;1;0;0;0;1;0
2020.04.11-01:20:00.876;1;2;2;0;0;0;0;0;0;0
2020.04.11-16:27:51.796;52;51;10;14;7;2;4;2;0;1
2020.04.11-13:27:48.754;53;59;11;10;5;0;3;3;1;1
2020.04.11-06:37:32.730;13;19;1;2;0;4;4;3;3;1
2020.04.11-16:17:51.469;59;46;20;25;10;6;3;5;1;1
2020.04.11-23:17:57.872;5;2;0;0;1;0;1;0;0;0
2020.04.11-17:07:52.368;44;36;21;12;16;8;2;3;1;2
2020.04.11-19:27:54.869;26;40;7;7;19;0;2;3;1;2
2020.04.11-07:37:33.265;45;37;1;4;2;2;2;5;2;2
2020.04.11-05:27:32.064;14;9;2;2;0;0;4;2;1;0
2020.04.11-06:47:32.813;19;25;1;3;4;0;4;2;1;0
2020.04.11-09:37:34.417;53;55;6;10;4;4;4;3;1;3
2020.04.11-00:40:00.392;2;5;0;0;0;0;0;0;0;0
2020.04.11-08:37:33.799;48;56;4;7;4;8;6;2;4;1
2020.04.11-02:47:30.505;4;0;0;0;0;0;0;0;0;0
2020.04.11-22:17:57.186;8;7;5;0;3;1;3;1;0;0
2020.04.11-21:37:56.513;13;13;1;5;0;1;1;2;0;0
2020.04.11-08:27:33.732;49;47;2;3;7;5;1;5;0;2
2020.04.11-20:57:56.015;13;7;0;1;4;0;2;4;1;0
2020.04.11-06:07:32.399;13;3;6;2;4;1;2;7;1;1
2020.04.11-18:17:53.637;48;57;15;19;15;3;1;2;0;3
2020.04.11-12:17:47.516;61;57;9;13;7;3;5;3;0;0
2020.04.11-19:47:55.120;33;35;9;5;10;1;2;0;1;1
2020.04.11-11:27:46.724;72;62;6;7;6;1;0;6;0;3
2020.04.11-04:37:31.616;4;5;2;0;1;0;2;1;0;1
2020.04.11-18:07:53.345;41;42;21;15;13;1;1;4;2;0
2020.04.11-18:47:54.119;47;40;11;9;9;5;0;1;1;0
2020.04.11-09:47:34.511;42;37;9;10;7;1;1;1;3;0
2020.04.11-21:07:56.110;12;16;3;3;1;0;0;0;0;1
2020.04.11-02:17:30.033;1;3;0;0;0;0;0;0;0;0
2020.04.11-00:00:00.141;2;8;1;0;0;0;0;0;0;0
2020.04.11-15:37:50.913;29;52;6;19;3;4;3;8;0;2
2020.04.11-06:27:32.705;29;12;0;4;1;2;1;3;0;2
2020.04.11-02:00:01.134;0;0;0;0;0;1;0;0;0;0
2020.04.11-14:37:49.791;46;50;5;10;3;4;4;2;1;2
2020.04.11-20:07:55.301;21;35;9;2;8;1;0;4;0;0
2020.04.11-21:27:56.350;10;13;1;3;1;1;1;5;0;0
2020.04.11-03:17:30.788;2;0;0;0;0;1;0;2;0;0
2020.04.11-06:17:32.558;24;8;3;6;2;2;2;2;1;1
2020.04.11-09:57:34.663;35;53;2;14;6;1;4;5;0;2
2020.04.11-12:07:47.414;57;59;9;11;12;5;6;6;1;2
2020.04.11-02:57:30.685;0;5;1;0;0;0;0;0;0;0
2020.04.11-04:57:31.733;14;3;3;0;1;0;1;0;1;1
2020.04.11-15:47:51.089;41;41;4;16;1;2;6;1;4;2
2020.04.11-23:57:58.171;2;0;0;0;0;1;0;0;0;0
2020.04.11-19:37:54.918;36;28;7;11;14;2;2;2;0;2
2020.04.11-02:37:30.447;2;4;0;1;0;0;0;0;0;0
2020.04.11-22:27:57.351;7;4;2;2;1;0;2;3;1;0
2020.04.11-14:57:50.113;41;60;14;21;5;6;3;5;1;0
2020.04.11-10:47:39.305;63;66;10;13;10;3;3;4;2;0
2020.04.11-05:57:32.387;9;9;3;1;2;0;3;3;4;0
2020.04.11-00:50:00.540;3;1;0;1;0;0;0;0;0;0
2020.04.11-15:57:51.142;45;40;10;25;4;4;2;4;0;2
2020.04.11-03:07:30.707;0;0;0;0;0;0;0;0;0;0
2020.04.11-04:27:31.586;5;1;1;0;0;0;0;0;0;0
2020.04.11-12:47:48.260;64;53;11;13;2;4;3;5;0;0
2020.04.11-23:07:57.728;5;0;2;0;2;0;2;1;1;1
2020.04.11-11:07:41.120;52;56;6;18;3;1;7;4;1;2
2020.04.11-21:57:56.852;10;16;2;1;0;0;3;2;1;0
2020.04.11-03:47:31.233;5;4;0;0;0;0;0;0;0;0
2020.04.11-11:17:41.258;58;44;5;10;2;5;2;0;1;0
2020.04.11-10:07:34.688;58;45;8;13;8;6;2;2;4;1
2020.04.11-22:07:57.011;7;3;2;1;0;1;1;3;0;0
2020.04.11-03:57:31.385;5;2;0;0;0;0;0;0;0;0
2020.04.11-13:47:49.073;44;69;5;11;8;8;4;3;1;0
2020.04.11-02:27:30.273;0;1;0;0;0;0;0;0;0;0
2020.04.11-17:37:52.855;41;37;24;14;2;2;4;3;2;2
2020.04.11-05:47:32.350;14;7;0;1;0;0;2;4;0;0
2020.04.11-20:27:55.684;14;43;6;3;3;1;2;0;0;2
2020.04.11-06:57:32.919;14;30;0;5;2;1;2;7;1;0
2020.04.11-23:37:58.066;6;12;7;3;4;0;0;1;0;0
2020.04.11-07:17:33.039;16;37;0;4;3;0;3;5;2;0
2020.04.11-18:57:54.148;38;49;16;7;18;5;2;3;1;0
2020.04.11-20:17:55.444;26;30;10;3;4;0;2;2;1;0
2020.04.11-07:07:32.971;15;25;0;5;2;1;1;2;3;4
2020.04.11-01:10:00.840;3;5;0;0;0;0;0;0;0;0
2020.04.11-10:27:34.849;52;58;5;12;4;2;2;4;0;1
2020.04.11-05:07:31.913;4;8;2;1;0;0;1;1;0;0
2020.04.11-14:17:49.599;51;43;20;16;5;5;2;4;0;1
2020.04.11-18:27:53.698;45;40;7;19;12;1;1;2;0;0
2020.04.11-04:07:31.527;1;1;0;0;0;0;0;0;0;0
2020.04.11-03:37:31.122;3;2;0;1;0;0;1;0;0;0
2020.04.11-22:47:57.536;4;2;1;1;2;1;1;3;0;0
2020.04.11-07:27:33.195;47;38;0;2;5;1;0;4;1;0
2020.04.11-16:07:51.242;36;45;18;26;20;2;5;4;2;1
2020.04.11-15:27:50.781;42;52;7;15;2;3;3;2;0;1
2020.04.11-00:10:00.190;2;5;0;1;3;1;0;0;0;0
2020.04.11-15:07:50.265;58;43;15;15;4;6;4;1;1;0
2020.04.11-12:37:48.159;62;62;5;9;5;3;2;4;3;2
2020.04.11-07:47:33.459;57;42;0;4;4;5;1;2;0;0
2020.04.11-01:00:00.669;1;6;0;0;0;0;0;0;0;0
2020.04.11-16:47:51.965;40;54;11;14;13;6;3;2;1;0
2020.04.11-08:47:33.832;56;41;6;8;7;10;2;2;1;0
2020.04.11-23:27:57.993;5;10;0;0;0;0;0;0;0;0
2020.04.11-04:17:31.560;2;7;0;0;0;0;0;1;0;1
2020.04.11-13:37:49.072;50;44;12;8;4;7;3;5;1;2
2020.04.11-09:27:34.299;54;44;5;5;12;2;1;4;3;1
2020.04.11-10:37:39.083;49;46;11;15;6;3;3;4;0;0
2020.04.11-16:37:51.941;33;32;8;13;13;4;2;5;2;1
2020.04.11-01:50:01.107;4;1;0;0;1;0;0;0;0;0
2020.04.11-13:57:49.338;52;45;6;22;3;6;3;3;3;1
2020.04.11-08:07:33.683;50;63;0;1;7;3;3;2;2;1
2020.04.11-14:07:49.356;50;50;11;14;6;5;5;5;0;1
2020.04.11-19:17:54.472;39;25;13;10;20;7;1;2;2;1
2020.04.11-09:17:34.019;53;61;10;6;6;3;1;0;1;0
2020.04.11-22:37:57.425;9;8;0;2;0;0;0;2;0;1
2020.04.11-17:57:53.267;34;35;19;5;10;3;2;3;0;1
2020.04.11-01:40:00.935;2;0;0;0;0;0;0;0;0;0
2020.04.11-20:37:55.888;25;28;6;2;5;3;0;1;0;0
2020.04.11-12:27:47.700;64;43;4;14;7;7;2;4;3;1
2020.04.11-01:30:00.914;0;2;0;3;0;0;0;0;0;0
2020.04.11-10:57:40.745;41;49;6;9;9;8;6;6;2;1
2020.04.11-17:27:52.640;46;49;20;9;11;0;0;4;0;2
2020.04.11-23:47:58.089;2;1;0;0;0;1;0;0;1;0
2020.04.11-21:47:56.676;9;24;3;1;4;0;2;3;0;1
2020.04.11-11:47:47.070;56;62;8;12;13;1;1;1;1;2
2020.04.11-08:57:33.873;52;56;2;10;7;6;5;3;1;1
2020.04.11-13:17:48.688;53;54;8;15;2;4;2;1;2;2
2020.04.11-00:20:00.210;3;1;0;0;1;0;0;0;0;0
2020.04.11-12:57:48.409;67;56;12;9;8;2;1;7;0;1
2020.04.11-21:17:56.290;21;13;5;0;3;0;1;3;0;1
2020.04.11-18:37:54.005;32;38;15;16;12;2;3;2;1;1
2020.04.11-03:27:30.949;1;0;1;0;0;0;1;0;1;1
2020.04.11-13:07:48.591;44;66;8;11;5;2;5;5;1;1
2020.04.11-00:30:00.279;0;3;1;0;1;0;0;0;0;0
2020.04.11-20:47:55.953;15;26;4;3;7;2;2;2;0;1
2020.04.11-14:47:49.898;50;40;7;27;3;5;1;0;1;1
2020.04.11-19:07:54.263;45;45;12;5;33;4;3;2;3;1
2020.04.11-22:57:57.687;6;7;1;0;0;0;2;3;0;1
2020.04.11-19:57:55.290;35;38;6;0;4;3;2;5;1;2
2020.04.11-11:37:46.831;57;58;8;22;10;2;4;6;1;1
2020.04.11-08:17:33.685;52;41;2;3;11;4;3;1;3;1
2020.04.11-17:47:53.166;52;43;17;12;7;5;2;2;0;0
