Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.03.18-20:34:31.065;20;29;1;2;2;0;1;5;3;0
2020.03.18-07:24:11.200;103;69;13;12;41;13;9;12;1;3
2020.03.18-03:24:08.349;4;4;0;0;0;0;0;2;0;1
2020.03.18-16:24:17.045;72;106;14;23;13;4;1;7;4;2
2020.03.18-02:14:07.591;0;4;0;0;1;0;0;0;0;0
2020.03.18-19:34:30.338;40;55;3;5;5;2;7;10;2;0
2020.03.18-06:04:09.758;53;13;11;4;5;0;6;5;1;1
2020.03.18-00:20:00.368;2;5;0;0;1;0;0;3;0;2
2020.03.18-22:14:32.590;8;19;3;1;1;0;0;1;2;4
2020.03.18-13:44:15.055;80;67;7;16;8;9;0;4;2;0
2020.03.18-21:14:32.004;26;14;2;4;0;0;4;0;1;0
2020.03.18-22:24:32.732;9;19;2;3;1;0;3;3;2;0
2020.03.18-01:00:00.707;0;0;0;1;0;0;0;0;0;0
2020.03.18-01:14:07.158;2;0;0;0;0;0;0;0;0;0
2020.03.18-13:14:14.718;95;99;13;14;8;5;3;4;1;0
2020.03.18-02:04:07.552;1;4;1;0;3;0;0;0;0;0
2020.03.18-07:44:11.424;119;95;10;12;46;6;10;8;5;2
2020.03.18-21:34:32.250;16;19;2;1;4;1;1;0;2;0
2020.03.18-02:44:07.835;2;1;0;0;0;0;0;0;0;0
2020.03.18-18:24:19.464;78;111;12;8;10;1;3;1;3;0
2020.03.18-15:14:16.332;65;121;13;24;6;19;3;10;1;4
2020.03.18-08:14:11.826;88;74;11;5;11;3;4;3;4;1
2020.03.18-10:54:13.204;86;90;11;8;13;3;8;5;0;3
2020.03.18-00:10:00.245;3;1;0;0;0;1;0;0;0;0
2020.03.18-01:44:07.376;1;0;0;0;0;1;0;0;0;0
2020.03.18-08:44:12.105;112;60;14;8;14;4;1;2;3;2
2020.03.18-10:24:13.056;88;88;7;13;10;10;3;8;1;5
2020.03.18-23:44:46.137;3;2;0;2;0;0;0;0;0;1
2020.03.18-06:24:10.084;70;29;14;6;15;3;3;4;3;0
2020.03.18-02:54:07.995;2;0;0;0;2;0;0;0;0;0
2020.03.18-08:34:12.079;134;65;8;5;23;11;10;5;5;2
2020.03.18-06:54:10.793;95;58;9;5;10;2;12;11;2;3
2020.03.18-03:14:08.276;0;0;1;0;0;0;0;0;0;0
2020.03.18-17:24:18.823;72;70;12;26;14;12;1;3;1;2
2020.03.18-14:04:15.252;68;94;5;16;17;4;12;8;1;3
2020.03.18-13:04:14.703;66;74;9;10;11;14;1;5;1;3
2020.03.18-09:54:12.737;101;81;10;11;16;4;6;2;6;1
2020.03.18-07:14:11.004;86;55;18;12;28;5;5;11;4;0
2020.03.18-06:14:09.909;54;25;5;10;6;0;5;6;1;1
2020.03.18-23:34:46.082;4;10;0;0;0;0;1;1;2;0
2020.03.18-10:34:13.124;89;101;12;9;19;8;6;6;2;3
2020.03.18-15:34:16.521;81;115;9;25;6;5;6;4;5;5
