Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.12.02-00:00:00.113;2;0;1;0;1;0;1;0;0;0
2020.12.02-00:10:00.249;0;3;0;0;0;0;0;0;0;0
2020.12.02-00:20:00.440;0;2;0;0;0;0;0;4;0;0
2020.12.02-00:30:00.469;0;1;0;0;0;0;0;0;0;0
2020.12.02-00:40:00.571;0;5;0;0;0;0;0;0;0;0
2020.12.02-00:50:00.609;0;0;0;0;0;0;0;0;0;0
2020.12.02-01:00:00.699;0;2;1;0;2;0;0;1;0;0
2020.12.02-01:10:00.835;0;4;1;0;0;0;0;0;0;0
2020.12.02-01:20:00.889;1;3;0;0;0;0;0;0;0;0
2020.12.02-01:30:00.947;1;0;0;0;0;0;0;0;0;0
2020.12.02-01:40:00.987;0;0;0;0;0;0;0;0;0;0
2020.12.02-01:50:01.182;1;0;0;0;0;0;0;0;0;0
2020.12.02-02:00:01.279;0;0;0;1;0;0;0;0;0;0
2020.12.02-02:10:01.379;1;0;0;0;0;0;0;0;0;0
2020.12.02-02:20:01.552;1;0;0;0;0;0;0;0;0;0
2020.12.02-02:30:01.582;1;1;0;0;0;0;0;0;0;0
2020.12.02-02:40:01.651;3;0;0;0;0;0;0;0;0;0
2020.12.02-02:50:01.652;3;0;0;0;0;0;0;0;0;0
2020.12.02-03:00:01.777;7;3;0;0;0;0;0;0;0;0
2020.12.02-03:10:01.823;3;3;1;0;0;0;0;0;0;0
2020.12.02-03:20:01.933;1;2;0;0;0;0;0;0;0;0
2020.12.02-03:30:02.025;3;0;0;0;1;0;0;0;0;0
2020.12.02-03:40:02.140;5;1;1;0;2;0;0;0;0;0
2020.12.02-03:50:02.177;4;1;1;0;0;0;0;0;0;0
2020.12.02-04:00:02.262;4;1;1;0;0;0;0;0;0;0
2020.12.02-04:10:02.299;3;6;0;0;1;0;1;1;0;1
2020.12.02-04:20:02.454;11;3;0;1;2;0;0;2;0;0
2020.12.02-04:30:02.512;16;2;3;1;1;0;2;1;0;0
2020.12.02-04:40:02.604;14;10;2;3;3;1;5;8;1;0
2020.12.02-04:50:02.675;25;7;2;1;1;0;5;1;0;0
2020.12.02-05:00:02.699;20;10;3;0;2;0;7;1;1;0
2020.12.02-05:10:02.879;31;20;3;0;5;1;3;2;0;0
2020.12.02-05:20:02.986;43;14;5;4;1;7;0;0;0;0
2020.12.02-05:30:02.996;64;15;7;3;4;1;1;0;1;0
2020.12.02-05:40:03.056;61;17;5;0;2;0;2;0;0;0
2020.12.02-05:50:03.084;53;17;7;3;3;0;1;0;0;0
2020.12.02-06:00:03.230;43;13;3;2;7;0;1;0;1;0
2020.12.02-06:10:03.399;63;17;2;2;5;0;0;0;0;0
2020.12.02-06:20:03.572;78;25;7;1;11;0;2;0;0;0
2020.12.02-06:30:03.778;91;39;3;6;12;0;3;1;1;0
2020.12.02-06:40:03.926;123;41;5;6;16;2;2;4;1;1
2020.12.02-06:50:04.008;147;67;1;7;15;1;1;2;4;1
2020.12.02-07:00:04.245;144;57;2;8;24;2;7;6;4;2
2020.12.02-07:10:04.250;167;73;7;6;19;2;8;4;2;3
2020.12.02-07:20:04.567;158;79;12;11;32;4;7;3;1;3
2020.12.02-07:30:04.853;154;93;13;11;30;7;9;2;1;0
2020.12.02-07:40:04.908;159;104;15;13;34;3;5;4;5;1
2020.12.02-07:50:05.185;162;96;15;14;32;0;7;1;3;0
2020.12.02-08:00:05.408;142;95;11;14;26;5;3;3;4;2
2020.12.02-08:10:05.597;107;91;5;14;19;1;3;7;0;2
2020.12.02-08:20:05.795;81;84;9;17;13;1;6;2;3;1
2020.12.02-08:30:05.805;113;77;7;13;19;2;3;0;0;1
2020.12.02-08:40:06.159;119;83;7;17;10;3;8;8;0;2
2020.12.02-08:50:06.473;129;82;9;11;19;6;6;3;2;0
2020.12.02-09:00:06.660;98;69;1;14;7;1;3;2;0;2
2020.12.02-09:10:06.822;116;65;2;12;25;2;5;4;0;1
2020.12.02-09:20:06.944;105;70;1;13;18;5;9;2;1;1
2020.12.02-09:30:07.017;109;55;4;10;9;5;5;3;0;1
2020.12.02-09:40:07.334;84;74;4;11;8;5;7;6;1;2
2020.12.02-09:50:07.444;107;73;2;12;7;8;4;7;1;0
2020.12.02-10:00:07.647;96;90;6;8;12;2;10;1;2;2
2020.12.02-10:10:07.694;112;70;4;8;6;2;7;4;0;1
2020.12.02-10:20:07.705;69;69;2;5;9;6;2;3;0;0
2020.12.02-10:30:07.748;76;86;3;12;24;5;5;1;0;0
2020.12.02-10:40:07.875;94;78;5;5;14;2;3;5;0;2
2020.12.02-10:50:08.068;81;75;4;12;22;6;3;6;1;3
2020.12.02-11:00:08.136;51;67;2;8;12;5;10;9;1;3
2020.12.02-11:10:08.298;114;93;2;8;9;4;4;6;4;1
2020.12.02-11:20:08.329;86;84;1;14;7;1;9;3;2;0
2020.12.02-11:30:08.467;70;82;7;7;11;2;7;8;1;3
2020.12.02-11:40:08.511;79;86;1;8;4;4;6;4;0;1
2020.12.02-11:50:08.985;81;112;1;9;16;11;5;5;2;1
2020.12.02-12:00:09.100;106;92;3;5;15;7;8;8;2;2
2020.12.02-12:10:09.231;91;95;2;20;11;2;3;4;2;1
2020.12.02-12:20:09.323;98;106;1;5;6;4;4;4;2;0
2020.12.02-12:30:09.432;109;119;6;15;13;6;6;2;0;0
2020.12.02-12:40:09.562;97;84;5;11;6;0;10;3;4;1
2020.12.02-12:50:09.633;97;89;2;5;11;5;4;7;2;0
2020.12.02-13:00:09.780;87;93;4;15;12;7;9;5;0;4
2020.12.02-13:10:09.965;109;80;12;18;5;2;5;2;0;2
2020.12.02-13:20:10.007;80;97;6;13;16;3;6;8;2;3
2020.12.02-13:30:10.120;90;77;6;10;12;4;8;3;2;0
2020.12.02-13:40:10.346;102;128;7;12;8;21;2;5;4;1
2020.12.02-13:50:10.657;93;127;3;11;10;7;2;4;3;1
2020.12.02-14:00:10.687;87;126;3;10;7;4;11;13;0;4
2020.12.02-14:10:10.761;90;111;8;16;15;4;13;8;4;4
2020.12.02-14:20:10.859;93;107;3;8;17;6;9;6;2;5
2020.12.02-14:30:10.916;103;131;6;24;18;5;3;12;3;2
2020.12.02-14:40:11.146;109;130;2;10;19;9;5;9;5;1
2020.12.02-14:50:11.353;104;110;11;13;7;5;4;3;3;1
2020.12.02-15:00:11.414;104;102;4;9;10;9;5;5;5;3
2020.12.02-15:10:11.441;98;123;3;8;19;16;5;4;0;5
2020.12.02-15:20:11.621;102;121;8;11;22;12;5;1;2;5
2020.12.02-15:30:11.723;120;134;4;17;14;17;6;3;5;3
2020.12.02-15:40:11.902;123;141;4;7;23;18;9;9;3;6
2020.12.02-15:50:12.131;99;150;6;14;15;12;12;6;2;3
2020.12.02-16:00:12.231;123;148;3;17;22;12;13;9;2;2
2020.12.02-16:10:12.415;136;179;11;20;35;10;2;4;2;3
2020.12.02-16:20:12.587;123;193;12;17;14;8;3;6;3;2
2020.12.02-16:30:12.805;118;192;13;15;20;0;5;4;0;0
2020.12.02-16:40:12.934;147;235;16;9;14;4;2;6;1;1
2020.12.02-16:50:13.257;137;200;9;8;4;4;6;4;2;1
2020.12.02-17:00:13.627;130;157;19;8;13;9;7;2;2;1
2020.12.02-17:10:13.786;124;232;8;8;17;4;3;3;1;0
2020.12.02-17:20:13.840;114;191;9;7;13;5;5;4;1;0
2020.12.02-17:30:14.001;120;184;6;5;7;2;7;9;2;1
2020.12.02-17:40:14.100;112;196;3;6;9;4;3;6;3;1
2020.12.02-17:50:14.174;104;145;9;8;6;7;6;7;2;1
2020.12.02-18:00:14.312;89;147;7;9;7;1;5;3;0;0
2020.12.02-18:10:14.347;119;160;6;7;8;4;2;2;0;0
2020.12.02-18:20:14.481;67;151;4;10;9;2;3;6;1;1
2020.12.02-18:30:14.584;60;147;1;6;3;5;7;1;0;0
2020.12.02-18:40:14.593;49;131;3;10;7;5;2;2;0;1
2020.12.02-18:50:14.740;56;144;5;2;7;3;3;5;0;0
2020.12.02-19:00:14.964;66;134;6;6;19;6;4;4;0;0
2020.12.02-19:10:15.048;56;82;9;5;11;2;5;2;0;1
2020.12.02-19:20:15.095;54;102;3;7;6;2;4;1;1;0
2020.12.02-19:30:15.167;50;90;1;5;11;0;4;4;1;0
2020.12.02-19:40:15.434;63;81;4;9;10;3;3;1;0;1
2020.12.02-19:50:15.440;32;55;3;4;6;0;0;4;0;1
2020.12.02-20:00:15.586;22;20;1;7;4;0;2;4;1;0
2020.12.02-20:10:16.367;12;27;0;2;0;0;5;2;1;1
2020.12.02-20:20:16.519;4;20;0;3;1;2;2;3;0;0
2020.12.02-20:30:16.651;12;22;1;3;1;0;1;2;2;0
2020.12.02-20:40:16.815;7;19;2;1;0;0;2;5;1;1
2020.12.02-20:50:17.006;12;15;0;0;1;1;3;2;0;0
2020.12.02-21:00:17.048;7;20;0;0;0;0;0;4;0;1
2020.12.02-21:10:17.171;3;18;0;0;0;0;4;1;1;1
2020.12.02-21:20:17.341;9;13;0;1;0;0;2;4;0;0
2020.12.02-21:30:17.407;1;3;0;0;1;0;6;2;1;0
2020.12.02-21:40:17.465;9;10;0;0;1;0;1;3;1;1
2020.12.02-21:50:17.543;3;9;1;0;0;0;3;4;1;1
2020.12.02-22:00:17.603;7;7;0;1;0;0;1;4;1;0
2020.12.02-22:10:17.627;5;16;2;1;0;0;3;3;0;0
2020.12.02-22:20:17.685;7;4;1;2;0;0;2;2;0;0
2020.12.02-22:30:17.871;5;6;1;1;0;0;3;1;1;0
2020.12.02-22:40:17.951;2;4;0;0;0;0;2;6;0;1
2020.12.02-22:50:18.030;4;8;1;0;0;0;3;2;0;0
2020.12.02-23:00:18.168;3;6;0;0;0;0;1;5;0;1
2020.12.02-23:10:18.319;1;1;1;0;0;0;1;5;0;0
2020.12.02-23:20:18.385;6;2;1;0;0;0;2;0;1;0
2020.12.02-23:30:18.554;4;3;0;0;0;1;4;1;0;0
2020.12.02-23:40:18.711;1;5;0;0;0;0;1;2;0;0
2020.12.02-23:50:18.729;2;1;0;0;0;0;0;0;1;0
