Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.04.24-21:01:43.697;25;25;10;3;2;1;4;0;0;0
2020.04.24-18:31:41.147;59;75;16;14;26;6;0;0;3;0
2020.04.24-19:11:42.082;65;42;7;15;33;6;2;3;2;3
2020.04.24-23:51:53.977;5;7;4;2;0;2;0;0;0;0
2020.04.24-23:21:53.616;4;6;0;1;0;1;4;0;1;0
2020.04.24-08:51:32.005;107;83;10;11;22;5;2;3;2;1
2020.04.24-14:41:36.864;73;131;10;34;7;7;7;11;2;4
2020.04.24-12:21:35.003;80;81;6;13;6;4;1;2;2;0
2020.04.24-11:21:33.610;84;80;9;8;9;5;4;2;2;0
2020.04.24-09:21:32.321;97;64;9;16;11;4;3;2;1;0
2020.04.24-06:31:30.446;66;32;9;18;4;3;1;2;0;0
2020.04.24-07:21:31.126;107;61;4;14;9;3;5;6;1;0
2020.04.24-08:01:31.471;88;70;0;12;17;4;5;2;0;1
2020.04.24-16:11:38.268;82;99;10;36;16;7;4;2;1;2
2020.04.24-17:31:40.062;59;80;24;29;10;5;3;2;1;3
2020.04.24-23:31:53.752;7;2;0;2;1;0;1;0;0;0
2020.04.24-15:31:37.592;80;124;19;29;4;7;3;2;0;1
2020.04.24-15:11:37.189;69;121;19;21;4;12;4;3;2;1
2020.04.24-23:11:53.436;5;7;5;0;1;1;2;3;1;1
2020.04.24-12:01:34.883;106;89;12;17;12;4;7;3;1;3
2020.04.24-10:51:33.394;89;68;9;12;3;1;6;2;2;0
2020.04.24-05:51:29.120;33;16;4;9;4;0;2;3;1;5
2020.04.24-14:11:36.336;98;115;12;24;17;8;8;9;1;1
2020.04.24-21:11:43.735;20;27;2;4;0;2;2;6;0;0
2020.04.24-16:41:39.404;65;95;16;22;12;5;2;5;1;1
2020.04.24-22:51:47.746;8;5;4;4;1;0;3;5;1;0
2020.04.24-17:41:40.162;66;75;32;26;7;5;5;7;1;2
2020.04.24-12:31:35.064;88;128;12;9;4;5;3;3;1;0
2020.04.24-22:31:47.453;12;17;0;1;0;1;1;1;0;1
2020.04.24-15:21:37.302;69;117;19;28;9;6;5;8;3;0
2020.04.24-19:51:42.636;48;43;9;6;14;5;2;5;1;0
2020.04.24-20:31:43.269;28;34;11;2;6;2;0;2;1;0
2020.04.24-08:31:31.785;85;74;7;10;15;3;2;0;0;1
2020.04.24-10:11:32.878;67;72;10;16;9;4;3;3;1;3
2020.04.24-22:11:47.288;6;25;5;0;2;0;1;6;1;0
2020.04.24-10:01:32.768;105;82;8;9;12;5;8;3;0;1
2020.04.24-06:01:29.244;37;11;5;4;6;2;7;0;1;0
2020.04.24-14:21:36.515;74;100;18;27;3;6;1;8;1;4
2020.04.24-09:51:32.683;80;73;8;7;6;7;6;6;3;0
2020.04.24-13:01:35.437;110;97;12;19;4;4;6;3;1;0
2020.04.24-17:51:40.366;79;92;18;26;9;8;2;6;1;0
2020.04.24-05:31:28.974;37;4;8;2;9;2;3;4;0;0
