Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.08.26-00:00:00.043;16;14;25;7;31;6;0;0;0;0
2021.08.26-00:10:00.223;46;30;55;7;65;9;0;2;0;0
2021.08.26-00:20:00.446;50;37;99;15;104;20;0;2;0;0
2021.08.26-00:30:00.700;61;34;75;12;90;21;0;0;0;0
2021.08.26-00:40:00.908;81;37;74;5;69;13;0;0;0;0
2021.08.26-00:50:00.913;40;40;49;4;50;7;0;2;0;0
2021.08.26-01:00:00.929;34;29;56;6;62;12;2;1;0;0
2021.08.26-01:10:00.934;52;30;48;10;52;14;1;0;0;0
2021.08.26-01:20:01.121;37;32;40;4;43;7;0;0;0;0
2021.08.26-01:30:01.311;28;23;31;11;49;16;0;0;0;0
2021.08.26-01:40:01.369;45;30;48;12;56;15;0;0;0;0
2021.08.26-01:50:01.405;32;31;25;7;44;10;0;2;0;0
2021.08.26-02:00:01.415;24;27;30;11;43;10;1;0;1;0
2021.08.26-02:10:01.426;25;18;49;6;47;20;0;1;0;0
2021.08.26-02:20:01.518;31;27;50;5;56;11;0;1;0;0
2021.08.26-02:30:01.568;34;26;39;3;56;4;0;0;0;0
2021.08.26-02:40:01.866;21;23;33;3;56;7;0;0;0;0
2021.08.26-02:50:01.944;27;16;29;3;40;6;0;2;0;1
2021.08.26-03:00:01.984;28;17;31;2;58;11;2;0;1;0
2021.08.26-03:10:02.068;21;21;33;5;62;6;0;0;0;0
2021.08.26-03:20:02.291;21;15;35;2;61;10;0;2;0;0
2021.08.26-03:30:02.462;23;17;34;5;33;6;0;6;0;0
2021.08.26-03:40:02.481;24;22;28;1;28;4;0;0;1;0
2021.08.26-03:50:02.528;20;17;33;9;53;6;3;0;0;0
2021.08.26-04:00:02.565;27;14;25;3;45;1;0;0;0;0
2021.08.26-04:10:02.787;17;18;35;1;38;2;0;7;0;1
2021.08.26-04:20:02.830;23;16;22;4;37;0;1;3;0;0
