Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.05.13-13:59:40.896;101;106;17;21;9;2;8;11;1;0
2020.05.13-17:21:54.741;92;125;27;28;34;5;2;7;0;2
2020.05.13-19:21:55.916;62;73;19;23;26;2;3;4;1;1
2020.05.13-08:29:37.020;93;74;9;4;14;3;1;3;1;1
2020.05.13-17:01:54.342;79;149;21;31;22;12;3;2;1;1
2020.05.13-17:51:54.986;77;129;15;19;21;9;5;3;1;1
2020.05.13-04:59:34.116;20;7;4;0;10;0;6;2;1;0
2020.05.13-04:19:33.699;6;2;2;0;0;0;1;0;0;0
2020.05.13-15:39:42.527;89;145;22;23;21;12;5;3;1;1
2020.05.13-07:29:35.996;115;73;21;20;23;8;8;4;0;3
2020.05.13-07:39:36.177;114;76;7;30;30;7;5;5;2;2
2020.05.13-06:59:35.573;107;50;7;12;21;2;4;7;1;1
2020.05.13-00:40:00.542;0;4;0;0;0;1;0;0;0;0
2020.05.13-10:19:38.388;66;78;4;11;14;2;5;2;2;0
2020.05.13-11:39:39.536;85;89;10;6;14;1;1;2;2;2
2020.05.13-21:31:58.640;15;26;9;0;3;1;0;1;0;0
2020.05.13-19:11:55.779;60;50;20;19;36;3;1;5;3;3
2020.05.13-09:49:38.008;96;94;11;10;11;2;3;5;5;1
2020.05.13-14:39:41.737;96;116;12;18;9;10;5;6;2;0
2020.05.13-23:01:59.641;4;15;3;0;3;1;0;1;0;0
2020.05.13-09:19:37.572;87;60;9;12;8;2;1;0;3;1
2020.05.13-02:49:32.554;1;1;1;0;0;0;0;0;0;0
2020.05.13-11:49:39.555;99;88;18;10;41;37;3;6;0;1
2020.05.13-06:29:35.231;92;40;10;14;13;0;1;4;2;1
2020.05.13-00:00:00.120;3;3;1;1;0;1;0;0;0;0
2020.05.13-01:30:00.788;1;1;0;2;0;0;0;0;0;0
2020.05.13-20:01:57.605;40;41;6;12;16;2;5;0;2;0
2020.05.13-10:29:38.621;83;77;7;11;7;1;5;7;0;4
2020.05.13-06:09:34.798;55;18;10;5;13;2;1;2;0;3
2020.05.13-19:01:55.758;78;75;10;21;24;14;4;1;0;0
2020.05.13-23:21:59.862;9;8;4;2;5;0;1;0;1;0
2020.05.13-03:39:33.216;5;2;0;0;0;0;0;0;0;0
2020.05.13-18:41:55.588;72;72;22;20;35;3;1;4;0;1
2020.05.13-02:00:07.294;1;0;0;0;0;0;0;0;0;0
2020.05.13-02:39:32.216;5;2;0;0;0;0;0;0;0;0
2020.05.13-13:39:40.583;83;95;12;16;8;6;4;2;0;2
2020.05.13-21:01:58.278;27;32;15;4;3;1;3;0;1;0
2020.05.13-20:11:57.874;46;59;4;5;22;1;1;5;0;3
2020.05.13-01:40:00.970;0;2;0;0;0;0;0;0;0;0
2020.05.13-12:59:40.207;95;95;9;14;7;2;5;10;2;2
2020.05.13-19:31:56.012;59;67;16;16;23;2;4;0;1;0
2020.05.13-09:09:37.448;91;86;10;14;7;5;8;7;3;1
2020.05.13-02:29:32.136;3;0;1;0;1;0;0;0;0;0
2020.05.13-17:11:54.500;95;135;22;22;32;8;4;4;0;2
2020.05.13-22:21:59.220;6;11;2;3;4;0;3;3;0;1
2020.05.13-11:59:39.809;88;89;11;14;9;2;3;4;1;2
2020.05.13-01:50:01.027;0;2;1;0;0;0;0;0;0;0
2020.05.13-21:21:58.628;27;34;9;6;2;0;1;2;1;0
2020.05.13-18:21:55.402;62;97;9;27;23;9;3;7;3;1
2020.05.13-00:30:00.398;1;2;2;0;0;0;0;0;0;0
2020.05.13-13:49:40.769;115;99;7;22;4;6;2;6;1;2
2020.05.13-00:20:00.364;5;2;3;2;0;0;0;1;0;0
