Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.08.27-00:00:00.171;15;22;27;5;14;17;0;1;0;0
2021.08.27-00:10:00.259;45;35;61;12;77;20;0;0;0;0
2021.08.27-00:20:00.468;62;33;61;17;100;28;0;2;0;0
2021.08.27-00:30:00.644;105;58;44;8;78;29;0;0;0;0
2021.08.27-00:40:00.702;53;35;42;15;74;25;0;0;0;0
2021.08.27-00:50:00.733;44;33;48;17;68;15;0;2;0;0
2021.08.27-01:00:00.865;57;35;58;9;52;24;0;1;0;0
2021.08.27-01:10:01.112;34;30;58;16;57;20;0;0;0;0
2021.08.27-01:20:01.221;38;37;55;6;64;15;0;2;0;0
2021.08.27-01:30:01.391;41;29;49;7;52;11;0;0;0;0
2021.08.27-01:40:01.519;31;26;44;6;43;14;0;0;0;0
2021.08.27-01:50:01.735;30;32;36;6;29;12;0;3;0;0
2021.08.27-02:00:01.825;31;26;37;7;64;7;2;0;1;0
2021.08.27-02:10:01.979;31;15;45;2;36;7;0;0;0;0
2021.08.27-02:20:02.186;26;26;38;4;49;16;0;0;0;0
2021.08.27-02:30:02.309;32;23;34;4;41;10;0;0;0;0
2021.08.27-02:40:02.477;25;19;39;3;58;9;0;0;0;0
2021.08.27-02:50:02.763;22;23;38;11;49;11;0;2;0;1
2021.08.27-03:00:02.778;28;21;40;10;53;16;0;2;0;0
2021.08.27-03:10:02.803;27;22;38;5;65;22;0;0;0;0
2021.08.27-03:20:03.029;34;29;47;13;58;9;0;2;0;1
2021.08.27-03:30:11.074;24;36;51;11;72;11;0;5;0;1
2021.08.27-03:40:11.293;35;27;52;11;42;3;1;1;1;0
2021.08.27-03:50:11.340;25;31;50;4;74;6;0;0;0;0
2021.08.27-04:00:11.505;22;16;45;1;64;6;0;1;0;0
2021.08.27-04:10:11.679;21;18;42;7;54;3;0;5;0;0
2021.08.27-04:20:11.789;19;16;41;8;67;9;0;4;0;0
2021.08.27-04:30:11.840;21;26;42;3;41;10;1;4;0;0
2021.08.27-04:40:11.980;33;7;46;3;57;13;4;8;0;1
2021.08.27-04:50:12.400;35;28;46;8;71;17;5;19;1;1
2021.08.27-05:00:12.407;32;23;49;1;38;6;5;3;4;0
2021.08.27-05:10:12.510;37;21;33;5;25;1;4;10;0;1
2021.08.27-05:20:12.640;43;15;22;2;21;2;3;0;3;0
2021.08.27-05:30:12.759;56;27;28;6;36;9;5;4;4;2
2021.08.27-05:40:12.950;39;13;17;9;13;3;4;3;1;1
2021.08.27-05:50:13.096;31;25;10;9;21;5;6;7;0;2
2021.08.27-06:00:13.164;31;12;8;4;15;4;4;8;0;0
2021.08.27-06:10:13.317;41;9;16;6;24;3;6;2;1;0
2021.08.27-06:20:13.414;33;17;9;12;15;1;6;10;1;4
2021.08.27-06:30:13.553;50;20;9;7;7;0;8;5;5;3
2021.08.27-06:40:13.611;71;38;7;2;7;1;14;11;3;0
2021.08.27-06:50:13.622;105;63;4;8;11;3;11;19;6;2
2021.08.27-07:00:13.782;73;23;16;4;10;1;15;7;4;5
2021.08.27-07:10:14.148;113;31;12;7;16;4;6;8;4;1
2021.08.27-07:20:14.286;96;37;20;6;25;8;8;17;8;5
2021.08.27-07:30:14.407;107;42;19;9;36;4;5;2;7;2
2021.08.27-07:40:14.440;90;34;22;6;27;5;12;12;3;1
2021.08.27-07:50:14.489;70;50;22;12;27;7;8;17;3;1
2021.08.27-08:00:14.518;82;38;20;7;16;4;9;6;5;6
2021.08.27-08:10:14.669;70;46;15;5;16;3;12;8;4;6
2021.08.27-08:20:14.860;85;38;7;11;9;6;2;7;3;4
2021.08.27-08:30:14.861;88;53;9;5;19;4;11;8;3;2
2021.08.27-08:40:15.148;75;67;17;23;7;4;13;12;4;1
2021.08.27-08:50:15.315;81;58;5;8;12;4;7;11;3;0
2021.08.27-09:00:15.540;90;36;10;5;8;3;7;9;8;1
2021.08.27-09:10:15.596;74;45;1;7;6;3;9;6;0;0
2021.08.27-09:20:15.723;84;52;7;8;11;3;10;4;2;0
2021.08.27-09:30:16.036;85;64;6;7;9;1;8;8;3;3
2021.08.27-09:40:16.276;66;51;5;13;12;2;9;4;3;5
2021.08.27-09:50:16.674;102;51;10;11;12;4;4;7;3;1
2021.08.27-10:00:16.697;71;42;6;9;7;2;9;10;2;2
2021.08.27-10:10:16.975;105;72;4;3;13;9;11;10;4;9
2021.08.27-10:20:17.282;70;64;7;10;15;7;12;4;2;1
2021.08.27-10:30:17.418;81;67;8;4;10;4;9;11;1;2
2021.08.27-10:40:17.873;91;69;6;16;12;2;9;9;4;4
2021.08.27-10:50:17.976;81;74;4;8;5;6;6;7;3;2
2021.08.27-11:00:18.240;81;53;10;2;12;8;6;7;6;1
2021.08.27-11:10:18.385;84;56;7;2;6;3;13;8;2;0
2021.08.27-11:20:18.488;77;53;5;5;4;5;11;3;4;0
2021.08.27-11:30:18.552;93;72;11;10;17;16;8;9;4;2
2021.08.27-11:40:18.829;79;75;1;5;9;5;15;7;1;1
2021.08.27-11:50:18.830;84;76;7;6;6;7;11;6;5;1
2021.08.27-12:00:19.241;81;80;8;8;22;7;7;7;2;1
2021.08.27-12:10:19.379;75;86;13;7;11;7;5;6;5;4
2021.08.27-12:20:19.659;89;84;8;9;10;3;3;4;1;4
2021.08.27-12:30:19.921;61;51;10;11;19;9;5;2;4;2
2021.08.27-12:40:20.291;76;91;6;13;27;11;14;11;0;2
2021.08.27-12:50:20.560;88;55;9;10;11;3;5;7;1;0
2021.08.27-13:00:20.731;75;58;6;9;21;11;6;17;1;1
2021.08.27-13:10:20.986;107;86;12;7;19;14;9;6;1;3
2021.08.27-13:20:21.212;75;93;11;14;14;19;8;12;2;2
2021.08.27-13:30:21.511;84;86;12;18;16;18;5;4;1;1
2021.08.27-13:40:21.799;106;100;18;15;33;23;8;3;3;1
2021.08.27-13:50:21.952;73;73;13;20;12;18;8;2;2;1
2021.08.27-14:00:22.065;77;93;11;12;22;21;9;13;3;1
2021.08.27-14:10:22.300;83;82;9;19;26;13;9;6;3;1
2021.08.27-14:20:22.377;72;82;8;20;28;14;10;13;3;2
2021.08.27-14:30:22.584;90;78;18;10;24;20;5;7;3;2
2021.08.27-14:40:22.634;77;92;12;12;22;17;17;7;2;0
2021.08.27-14:50:22.813;95;69;15;14;16;18;12;14;1;1
2021.08.27-15:00:22.895;87;70;14;22;30;22;5;8;4;3
2021.08.27-15:10:23.090;68;85;11;27;26;22;8;10;3;4
2021.08.27-15:20:23.547;77;65;5;14;14;35;11;10;4;4
2021.08.27-15:30:23.723;80;115;15;19;8;33;5;9;2;1
2021.08.27-15:40:23.869;72;88;7;21;20;23;7;4;6;4
2021.08.27-15:50:24.011;88;103;11;17;25;21;12;16;2;1
2021.08.27-16:00:24.062;72;92;7;13;13;27;5;7;2;1
2021.08.27-16:10:24.085;101;93;12;27;32;33;4;11;4;3
2021.08.27-16:20:24.265;84;118;18;16;35;30;11;13;3;1
2021.08.27-16:30:24.527;82;92;13;23;33;37;1;2;0;1
2021.08.27-16:40:24.732;100;133;13;24;37;67;13;18;3;0
2021.08.27-16:50:24.766;70;96;8;18;21;46;9;4;2;0
2021.08.27-17:00:24.957;110;132;14;12;36;54;19;15;4;1
2021.08.27-17:10:25.192;83;108;33;29;23;65;12;5;3;9
2021.08.27-17:20:25.313;84;86;12;29;16;64;8;5;1;1
2021.08.27-17:30:25.778;100;124;8;29;30;76;11;5;4;1
2021.08.27-17:40:25.840;75;85;11;30;17;73;9;1;4;0
2021.08.27-17:50:26.178;97;119;13;27;27;93;8;11;2;3
2021.08.27-18:00:26.398;95;125;20;38;37;92;3;6;2;1
2021.08.27-18:10:26.591;68;74;8;40;25;104;8;20;6;3
2021.08.27-18:20:26.659;93;85;22;37;39;150;6;11;2;1
2021.08.27-18:30:27.007;88;104;11;27;27;141;8;5;0;1
2021.08.27-18:40:27.175;100;100;5;39;37;159;11;10;3;1
2021.08.27-18:50:27.497;96;122;8;31;40;115;7;1;0;0
2021.08.27-19:00:27.516;73;66;11;26;50;98;3;1;0;0
2021.08.27-19:10:27.543;105;122;16;24;58;119;4;5;6;1
2021.08.27-19:20:27.833;57;72;19;38;30;133;3;5;0;2
2021.08.27-19:30:28.240;92;69;7;21;57;132;8;8;7;6
2021.08.27-19:40:28.636;92;109;14;36;45;123;8;8;1;0
2021.08.27-19:50:28.791;89;107;17;47;23;76;4;4;5;0
2021.08.27-20:00:28.838;100;105;24;61;29;52;7;8;0;0
2021.08.27-20:10:29.113;79;106;32;51;37;42;5;3;1;0
2021.08.27-20:20:29.213;65;94;17;71;15;53;2;7;0;1
2021.08.27-20:30:29.317;64;71;17;61;14;46;3;7;2;1
2021.08.27-20:40:29.336;60;91;9;51;19;43;3;6;4;3
2021.08.27-20:50:29.571;47;55;15;58;22;49;1;4;0;0
2021.08.27-21:00:29.630;51;59;11;44;12;45;4;6;1;1
2021.08.27-21:10:29.750;58;53;9;43;17;50;4;4;1;0
2021.08.27-21:20:29.901;43;60;16;32;28;32;3;4;0;0
2021.08.27-21:30:29.935;49;57;17;35;15;17;8;3;0;0
2021.08.27-21:40:30.006;39;51;25;27;16;30;1;6;0;0
2021.08.27-21:50:30.186;43;46;15;26;22;23;4;4;0;1
2021.08.27-22:00:36.416;42;40;16;24;17;36;3;2;4;0
2021.08.27-22:10:36.553;39;35;15;54;24;50;4;6;0;0
2021.08.27-22:20:36.674;27;60;13;25;17;30;1;3;0;1
2021.08.27-22:30:36.703;23;43;12;25;27;25;3;4;4;1
2021.08.27-22:40:36.808;38;27;7;20;22;19;1;3;1;1
2021.08.27-22:50:36.856;32;47;12;18;55;22;1;4;0;0
2021.08.27-23:00:38.671;38;39;13;22;34;13;5;4;1;0
2021.08.27-23:10:38.853;30;30;26;26;29;11;0;7;1;0
2021.08.27-23:20:39.020;31;25;14;14;21;11;1;0;0;0
2021.08.27-23:30:39.030;36;39;23;9;52;15;3;0;0;0
2021.08.27-23:40:39.162;35;40;29;20;35;20;0;1;0;1
2021.08.27-23:50:39.396;32;33;18;10;38;8;0;1;0;0
