Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.01.19-00:00:00.059;1;0;0;0;0;0;0;0;0;0
2021.01.19-00:10:00.091;0;2;0;1;0;0;0;0;0;0
2021.01.19-00:20:00.263;0;2;1;0;0;0;0;2;0;0
2021.01.19-00:30:00.439;3;0;0;0;0;0;0;0;0;0
2021.01.19-00:40:00.477;1;2;0;0;0;0;0;1;0;0
2021.01.19-00:50:00.639;0;0;0;0;0;0;0;0;0;0
2021.01.19-01:00:00.735;1;0;0;0;0;0;0;0;0;0
2021.01.19-01:10:00.869;0;0;0;0;0;0;0;0;0;0
2021.01.19-01:20:01.001;0;1;0;0;0;0;0;0;0;0
2021.01.19-01:30:01.044;0;0;0;0;0;0;0;0;0;0
2021.01.19-01:40:01.184;0;0;0;0;0;0;0;0;0;0
2021.01.19-01:50:01.186;1;2;0;0;0;0;0;0;0;0
2021.01.19-02:00:01.380;1;1;0;0;0;0;0;0;0;0
2021.01.19-02:10:01.450;1;0;0;0;0;0;0;1;0;0
2021.01.19-02:20:01.591;2;1;2;0;0;0;0;0;0;0
2021.01.19-02:30:01.672;1;0;0;0;0;0;0;0;0;0
2021.01.19-02:40:01.829;1;3;0;0;0;0;0;0;0;0
2021.01.19-02:50:01.978;3;0;0;0;0;0;0;0;0;0
2021.01.19-03:00:02.004;4;1;0;0;0;0;0;1;0;0
2021.01.19-03:10:02.048;1;3;0;0;0;0;0;1;0;0
2021.01.19-03:20:02.230;3;0;0;0;0;0;0;1;0;0
2021.01.19-03:30:02.409;2;0;0;0;1;0;3;0;1;0
2021.01.19-03:40:02.481;4;2;0;0;3;0;0;0;0;0
2021.01.19-03:50:02.648;4;4;0;0;0;0;2;0;1;0
2021.01.19-04:00:02.783;2;3;0;0;0;0;0;0;0;0
2021.01.19-04:10:02.918;7;4;2;0;0;0;1;2;0;1
2021.01.19-04:20:03.095;6;10;3;0;0;0;0;4;0;1
2021.01.19-04:30:03.155;15;7;1;0;1;0;1;3;1;0
2021.01.19-04:40:03.328;14;7;4;0;0;0;3;5;2;0
2021.01.19-04:50:03.347;20;12;2;0;0;0;3;2;0;3
2021.01.19-05:00:03.470;31;8;5;0;4;0;4;5;1;1
2021.01.19-05:10:03.499;27;14;7;3;1;0;5;2;1;2
2021.01.19-05:20:03.617;34;13;6;0;2;0;1;5;1;3
2021.01.19-05:30:03.694;55;21;6;3;3;0;3;2;0;0
2021.01.19-05:40:03.719;55;16;4;4;0;0;7;4;0;1
2021.01.19-05:50:03.866;38;27;6;2;1;0;1;6;0;1
2021.01.19-06:00:03.918;46;17;1;2;0;1;4;3;1;1
2021.01.19-06:10:03.938;50;27;7;0;2;1;3;12;2;1
2021.01.19-06:20:04.112;70;43;6;5;0;1;12;10;0;1
2021.01.19-06:30:04.353;106;49;6;0;5;0;10;11;0;3
2021.01.19-06:40:04.564;108;34;12;8;1;1;2;8;0;0
2021.01.19-06:50:04.776;142;48;3;3;9;0;4;3;1;1
2021.01.19-07:00:04.972;139;66;6;4;9;0;6;10;4;3
2021.01.19-07:10:05.274;149;56;11;7;15;1;7;8;1;3
2021.01.19-07:20:05.387;157;73;11;7;13;1;12;9;3;1
