Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2020.03.07-08:12:00.348;72;53;2;2;3;0;3;5;0;0
2020.03.07-23:12:19.731;23;38;1;0;0;6;0;2;0;1
2020.03.07-07:52:00.102;85;37;1;0;0;1;2;8;0;1
2020.03.07-05:31:58.363;26;15;0;1;0;0;0;0;0;1
2020.03.07-00:20:00.231;19;23;0;0;0;3;0;1;0;0
2020.03.07-08:32:00.713;97;62;3;3;4;1;8;2;3;0
2020.03.07-17:22:15.859;115;78;6;6;19;9;5;3;3;1
2020.03.07-22:12:19.054;19;58;2;0;6;3;1;1;0;0
2020.03.07-19:22:17.474;48;90;4;4;4;1;4;4;0;1
2020.03.07-10:32:02.690;142;109;4;6;13;4;7;2;3;0
2020.03.07-13:32:07.358;96;92;5;7;19;8;10;5;0;0
2020.03.07-10:52:02.931;130;122;6;4;9;2;2;8;1;1
2020.03.07-19:42:17.565;57;66;5;5;2;0;1;5;1;0
2020.03.07-04:01:57.836;4;4;0;0;0;0;0;0;0;0
2020.03.07-00:10:00.161;25;11;0;0;2;1;0;0;0;0
2020.03.07-10:02:02.413;130;88;7;7;5;1;8;1;2;0
2020.03.07-12:52:04.621;94;104;9;4;17;13;1;4;2;3
2020.03.07-19:32:17.521;65;89;0;4;7;3;5;2;1;1
2020.03.07-11:52:04.176;102;112;5;3;11;11;2;1;1;3
2020.03.07-14:02:13.215;99;102;9;2;15;11;2;1;0;0
2020.03.07-20:12:18.088;61;79;4;0;7;0;2;2;1;1
2020.03.07-21:42:18.841;26;37;1;0;4;5;2;3;1;2
2020.03.07-17:52:16.298;105;80;6;1;20;2;1;4;0;2
2020.03.07-20:32:18.340;49;43;7;2;4;0;4;1;0;2
2020.03.07-02:31:57.052;6;8;0;0;0;0;1;0;0;0
2020.03.07-11:12:03.349;121;99;6;4;10;7;9;12;1;0
2020.03.07-12:42:04.487;92;106;2;6;8;6;4;5;3;0
2020.03.07-15:32:14.304;83;95;11;4;19;9;5;0;3;0
2020.03.07-08:02:00.183;72;56;2;1;2;1;4;4;1;0
2020.03.07-09:22:01.709;115;72;5;4;4;4;5;8;0;3
2020.03.07-22:32:19.193;26;47;0;2;0;4;1;1;0;1
2020.03.07-03:51:57.671;7;8;0;0;0;2;0;0;0;0
2020.03.07-03:01:57.263;5;10;0;2;0;1;1;0;0;0
2020.03.07-23:42:19.996;20;37;3;5;3;5;1;1;0;1
2020.03.07-21:02:18.547;31;70;7;1;5;0;5;4;1;0
2020.03.07-14:42:13.820;86;77;3;8;11;17;3;1;1;1
2020.03.07-04:31:58.026;12;17;0;0;0;0;0;1;0;0
2020.03.07-11:32:03.899;111;134;2;5;19;6;5;0;0;0
2020.03.07-04:11:57.840;7;5;1;4;3;2;0;3;0;0
2020.03.07-12:12:04.422;84;122;9;7;6;3;6;4;2;0
2020.03.07-09:12:01.660;174;100;2;1;6;2;1;5;1;4
2020.03.07-19:52:17.791;66;87;5;6;7;2;4;2;0;0
2020.03.07-22:42:19.241;28;39;1;0;2;1;1;3;1;0
2020.03.07-05:11:58.244;20;8;0;0;2;1;1;4;0;0
2020.03.07-23:02:19.512;24;45;1;1;6;3;3;1;0;1
2020.03.07-18:32:16.854;94;88;4;2;8;3;4;1;2;0
2020.03.07-06:41:59.388;44;16;2;1;3;0;4;5;2;1
2020.03.07-00:50:00.442;14;12;0;2;0;1;0;1;0;0
2020.03.07-19:12:17.466;58;89;5;1;1;1;1;6;4;1
2020.03.07-16:12:14.785;98;84;6;5;15;10;4;6;4;0
2020.03.07-01:11:56.523;5;10;1;1;1;0;0;0;0;0
2020.03.07-12:02:04.354;112;122;7;18;9;3;7;6;3;2
2020.03.07-02:41:57.122;6;20;0;0;0;1;0;0;0;0
2020.03.07-07:41:59.916;88;47;1;6;2;1;5;10;1;2
2020.03.07-03:41:57.623;9;2;0;0;0;0;1;1;0;0
2020.03.07-21:22:18.764;33;56;10;10;8;4;3;3;0;0
2020.03.07-05:21:58.253;25;19;2;1;1;0;0;1;0;0
2020.03.07-07:11:59.740;46;22;1;1;2;2;1;10;2;1
2020.03.07-02:21:56.920;11;15;0;0;0;0;0;0;0;0
2020.03.07-14:12:13.416;85;111;3;5;7;5;2;4;1;2
2020.03.07-17:42:16.034;106;102;3;2;26;6;3;5;3;0
2020.03.07-07:21:59.758;44;37;0;0;1;0;1;9;1;2
2020.03.07-09:02:01.354;148;102;6;0;7;2;6;20;1;2
2020.03.07-04:21:57.893;9;8;3;0;1;2;1;0;1;0
2020.03.07-03:31:57.523;13;8;0;1;0;0;2;0;1;0
2020.03.07-18:12:16.510;108;119;2;5;8;5;1;3;1;2
2020.03.07-01:41:56.596;13;23;0;0;0;0;0;0;0;0
2020.03.07-16:02:14.590;111;101;10;12;9;9;2;3;2;0
2020.03.07-03:11:57.387;6;6;0;0;0;0;0;0;0;0
2020.03.07-01:31:56.588;17;16;1;1;0;2;1;0;0;0
2020.03.07-01:21:56.549;11;17;0;0;1;0;0;0;0;0
2020.03.07-18:22:16.722;96;119;5;5;8;7;3;3;1;1
2020.03.07-05:51:58.717;15;8;1;1;0;0;6;4;0;0
2020.03.07-15:02:13.892;82;107;3;6;16;5;4;6;0;1
2020.03.07-15:52:14.477;97;98;8;9;7;6;7;7;3;1
2020.03.07-09:42:01.925;149;91;5;6;9;8;3;4;4;0
2020.03.07-16:52:15.428;96;80;5;4;10;1;3;3;1;2
2020.03.07-11:02:03.148;116;107;4;8;4;2;5;1;0;1
2020.03.07-06:31:59.302;30;17;1;1;3;0;2;4;0;0
2020.03.07-11:42:03.937;113;108;3;1;13;13;3;11;0;0
2020.03.07-13:12:04.785;85;110;4;5;10;7;5;5;5;1
2020.03.07-13:52:13.091;88;89;7;7;12;10;6;7;2;4
2020.03.07-16:42:15.248;98;94;5;9;16;7;4;8;0;0
2020.03.07-23:52:20.120;19;17;0;1;1;5;2;0;0;0
2020.03.07-02:01:56.765;12;9;0;2;0;1;0;0;0;0
2020.03.07-18:02:16.440;96;98;6;3;7;3;7;2;0;0
2020.03.07-13:02:04.731;100;110;5;5;9;15;6;6;1;2
2020.03.07-11:22:03.828;131;111;2;4;6;3;9;10;3;0
2020.03.07-02:11:56.812;5;12;0;0;0;1;0;0;0;0
2020.03.07-17:32:15.890;92;73;2;3;15;4;1;3;0;0
2020.03.07-22:22:19.056;27;37;0;2;5;3;0;2;0;0
2020.03.07-18:52:17.183;98;98;5;2;7;3;4;2;1;2
2020.03.07-06:51:59.515;42;15;0;1;4;0;3;3;0;2
2020.03.07-14:32:13.593;89;110;9;5;15;18;4;4;3;0
2020.03.07-12:22:04.435;91;147;8;7;20;5;7;12;2;4
2020.03.07-23:22:19.861;24;23;2;1;1;5;1;0;0;1
2020.03.07-05:01:58.215;15;12;0;0;0;0;1;0;0;0
2020.03.07-15:12:13.948;90;85;1;12;10;8;2;3;0;2
2020.03.07-08:22:00.562;94;61;1;0;2;1;4;10;1;3
2020.03.07-23:32:19.966;33;37;0;2;1;4;1;0;0;0
2020.03.07-17:02:15.607;78;75;4;7;13;8;4;2;3;0
2020.03.07-13:22:07.281;92;100;7;3;14;12;3;6;3;2
2020.03.07-05:41:58.519;21;25;0;0;1;0;4;1;0;0
2020.03.07-00:40:00.418;14;22;0;0;0;3;0;1;0;0
2020.03.07-20:42:18.424;30;46;1;4;2;1;0;2;1;0
2020.03.07-04:51:58.194;14;6;1;0;0;0;5;3;0;0
2020.03.07-01:00:00.477;0;8;0;0;0;0;0;1;0;0
2020.03.07-06:11:59.002;36;16;0;0;1;0;2;7;1;0
