Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.09.27 0:00;0;3;0;1;0;4;0;0;0;0
2021.09.27 0:10;1;7;0;1;2;2;0;1;0;0
2021.09.27 0:20;5;1;1;0;2;6;0;0;0;0
2021.09.27 0:30;4;0;0;2;3;8;0;0;0;0
2021.09.27 0:40;1;2;0;0;1;4;0;0;0;0
2021.09.27 0:50;3;3;0;3;2;10;0;0;0;0
2021.09.27 1:00;0;0;0;0;0;9;0;0;0;0
2021.09.27 1:10;1;2;0;1;4;6;0;0;0;0
2021.09.27-01:20:01.045;2;0;1;1;6;9;0;0;0;0
2021.09.27-01:30:01.084;4;2;0;1;2;9;0;0;0;0
2021.09.27 1:40;2;1;0;0;2;4;0;0;0;0
2021.09.27 1:50;3;1;0;1;3;4;0;0;0;0
2021.09.27 2:00;1;1;0;2;1;4;0;0;0;0
2021.09.27 2:10;2;1;0;3;2;3;0;0;0;0
2021.09.27 2:20;2;0;0;1;2;3;0;0;0;0
2021.09.27 2:30;1;2;1;0;3;1;0;0;0;0
2021.09.27 2:40;4;1;0;1;1;4;0;0;0;0
2021.09.27 2:50;0;2;1;2;1;5;0;0;0;0
2021.09.27-03:00:02.066;4;2;1;0;4;3;0;0;0;0
2021.09.27 3:10;0;2;0;0;2;1;0;1;0;0
2021.09.27 3:20;3;2;0;0;2;1;0;0;0;0
2021.09.27 3:30;7;2;0;1;2;2;1;3;0;0
2021.09.27 3:40;6;0;3;2;4;4;0;0;0;0
2021.09.27 3:50;6;4;0;0;3;3;3;0;0;0
2021.09.27 4:00;2;2;6;1;0;3;0;1;0;0
2021.09.27 4:10;8;2;4;0;3;5;0;3;0;0
2021.09.27 4:20;4;6;1;1;1;0;0;3;1;2
2021.09.27 4:30;14;2;3;0;3;3;1;9;1;1
2021.09.27 4:40;16;3;4;1;1;2;3;4;2;0
2021.09.27 4:50;18;5;8;1;7;5;2;8;1;0
2021.09.27 5:00;13;13;9;0;2;3;3;7;0;0
2021.09.27 5:10;31;8;12;0;3;1;4;1;0;1
2021.09.27 5:20;37;7;11;2;2;0;6;8;2;0
2021.09.27 5:30;44;8;12;9;9;2;4;7;1;1
2021.09.27 5:40;31;18;11;11;13;1;5;6;0;1
2021.09.27 5:50;36;23;7;14;8;5;7;7;1;1
2021.09.27 6:00;39;19;3;6;4;4;1;13;0;1
2021.09.27-06:10:04.055;46;16;15;11;13;3;7;11;1;2
2021.09.27 6:20;63;24;21;10;17;0;9;11;2;6
2021.09.27 6:30;62;20;24;14;25;2;15;8;1;3
2021.09.27 6:40;81;24;23;14;16;6;18;11;2;4
2021.09.27 6:50;101;62;38;7;7;3;8;10;0;2
2021.09.27 7:00;96;38;29;12;20;3;30;8;8;2
2021.09.27 7:10;116;68;45;16;21;14;13;15;2;1
2021.09.27 7:20;118;61;46;17;36;15;9;8;5;5
2021.09.27 7:30;154;43;29;25;63;27;5;6;1;2
2021.09.27 7:40;152;43;48;25;59;43;16;8;5;5
2021.09.27 7:50;143;48;29;17;72;27;8;13;5;1
2021.09.27 8:00;97;47;18;16;62;37;10;7;4;6
2021.09.27 8:10;86;43;28;10;50;17;18;17;6;1
2021.09.27 8:20;89;39;26;13;49;14;11;16;4;4
2021.09.27-08:30:06.038;107;34;29;24;26;5;10;9;5;3
2021.09.27-08:40:06.087;78;40;40;33;45;25;6;1;2;1
2021.09.27 8:50;85;47;30;12;36;14;7;10;2;2
2021.09.27 9:00;82;48;28;13;44;24;14;6;4;1
2021.09.27 9:10;77;42;29;17;28;8;9;4;2;1
2021.09.27 9:20;90;37;28;22;44;14;7;8;2;3
2021.09.27 9:30;88;48;40;15;46;16;6;6;4;2
2021.09.27 9:40;82;47;64;34;53;30;6;3;2;1
2021.09.27 9:50;79;43;27;20;36;8;11;9;3;2
2021.09.27 10:00;82;40;22;14;26;11;12;5;3;0
2021.09.27 10:10;61;40;14;21;30;13;15;5;3;0
2021.09.27 10:20;55;41;11;15;10;12;6;8;3;2
2021.09.27 10:30;71;34;21;18;33;13;12;7;4;1
2021.09.27 10:40;75;37;25;9;25;14;6;9;2;1
2021.09.27 10:50;60;43;13;27;20;13;2;4;2;2
