Dátum;Irány 0 - Autók számossága;Irány 1 - Autók számossága;Irány 0 - Biciklisek számossága;Irány 1 - Biciklisek számossága;Irány 0 - Gyalogosok számossága;Irány 1 - Gyalogosok számossága;Irány 0 - Buszok számossága;Irány 1 - Buszok számossága;Irány 0 - Trolik számossága;Irány 1 - Trolik számossága
2021.05.03-00:00:00.173;0;1;0;0;0;0;0;0;0;0
2021.05.03-00:10:00.355;1;1;1;0;0;0;0;0;0;0
2021.05.03-00:20:00.408;1;1;1;2;0;1;0;0;0;0
2021.05.03-00:30:00.410;0;4;0;1;0;0;0;3;0;0
2021.05.03-00:40:00.470;1;1;0;0;0;0;0;0;0;0
2021.05.03-00:50:00.553;0;5;0;0;0;0;0;0;0;0
2021.05.03-01:00:00.721;0;1;0;0;0;0;0;0;0;0
2021.05.03-01:10:00.774;1;2;0;0;0;0;0;0;0;0
2021.05.03-01:20:00.944;1;0;0;0;0;0;0;0;0;0
2021.05.03-01:30:01.114;0;1;0;1;0;0;0;0;0;0
2021.05.03-01:40:01.231;1;0;0;1;0;0;0;0;0;0
2021.05.03-01:50:01.341;0;1;0;0;0;0;0;0;0;0
2021.05.03-02:00:01.345;2;0;0;0;0;0;0;0;0;0
2021.05.03-02:10:01.510;0;0;0;0;0;0;0;0;0;0
2021.05.03-02:20:01.561;0;0;0;0;0;0;0;0;0;0
2021.05.03-02:30:01.573;1;2;0;0;0;0;0;0;0;0
2021.05.03-02:40:01.580;1;1;0;0;0;0;0;0;0;0
2021.05.03-02:50:01.663;2;0;0;0;0;0;0;0;0;0
2021.05.03-03:00:01.716;1;0;0;0;0;0;0;0;0;0
2021.05.03-03:10:01.744;3;4;0;0;0;0;0;0;0;0
2021.05.03-03:20:01.922;4;1;0;0;0;0;0;2;0;0
2021.05.03-03:30:02.004;5;0;0;0;2;0;1;2;0;0
2021.05.03-03:40:02.025;5;2;0;0;0;0;0;0;0;0
2021.05.03-03:50:02.117;4;0;0;2;0;0;4;0;0;0
2021.05.03-04:00:02.277;10;7;0;0;0;0;0;0;0;0
2021.05.03-04:10:02.304;7;1;3;0;2;0;0;7;0;1
2021.05.03-04:20:02.469;4;1;2;0;0;0;0;4;2;0
2021.05.03-04:30:02.651;12;6;2;0;3;0;2;2;0;0
2021.05.03-04:40:02.788;16;7;4;0;1;0;2;5;0;0
2021.05.03-04:50:02.983;28;5;2;1;7;0;3;4;0;0
2021.05.03-05:00:03.084;27;13;4;0;6;1;2;3;0;0
2021.05.03-05:10:03.226;28;15;3;0;13;1;7;3;1;3
2021.05.03-05:20:03.350;46;15;7;4;7;0;3;5;1;2
2021.05.03-05:30:03.618;50;10;6;7;12;0;7;1;1;1
2021.05.03-05:40:03.882;41;21;3;5;8;0;3;7;1;2
2021.05.03-05:50:04.008;45;19;6;5;4;2;4;3;2;2
2021.05.03-06:00:04.100;50;17;0;6;3;1;5;6;1;2
2021.05.03-06:10:04.200;67;25;6;11;12;1;2;4;2;3
2021.05.03-06:20:04.215;53;29;14;5;7;0;9;10;4;2
2021.05.03-06:30:04.310;92;23;9;16;3;4;14;3;1;0
2021.05.03-06:40:04.432;131;39;17;13;15;2;8;9;1;2
2021.05.03-06:50:04.594;133;54;18;7;13;3;7;10;7;1
2021.05.03-07:00:04.706;121;57;13;14;19;4;13;9;3;3
2021.05.03-07:10:04.856;163;71;12;7;34;2;7;8;2;4
2021.05.03-07:20:04.945;168;78;22;13;43;7;15;8;2;3
2021.05.03-07:30:05.032;175;108;23;11;35;7;6;5;2;2
2021.05.03-07:40:05.165;167;104;14;15;31;2;10;11;8;2
2021.05.03-07:50:05.318;165;106;21;11;38;5;14;7;0;3
2021.05.03-08:00:05.380;162;86;7;8;20;1;11;4;4;2
2021.05.03-08:10:05.821;160;140;10;3;23;1;9;15;4;3
2021.05.03-08:20:06.091;154;96;2;3;17;5;9;9;4;0
2021.05.03-08:30:06.196;152;101;11;7;32;5;7;0;5;2
2021.05.03-08:40:06.202;143;100;8;3;21;3;18;9;2;1
2021.05.03-08:50:06.456;133;71;17;10;19;7;5;9;0;0
2021.05.03-09:00:06.685;99;84;20;15;18;11;14;5;3;0
2021.05.03-09:10:06.925;104;96;7;18;12;7;7;6;4;4
2021.05.03-09:20:07.081;134;93;16;10;26;7;11;9;1;1
2021.05.03-09:30:07.496;118;98;23;13;13;13;5;4;5;0
2021.05.03-09:40:07.608;141;100;12;10;13;10;6;2;2;0
2021.05.03-09:50:07.726;135;89;6;15;15;1;6;10;4;1
2021.05.03-10:00:07.930;110;108;9;14;7;5;5;9;1;1
2021.05.03-10:10:07.939;103;104;7;13;11;3;8;5;2;3
2021.05.03-10:20:08.056;97;90;18;13;19;7;5;5;2;1
2021.05.03-10:30:08.599;97;100;7;12;11;5;8;3;1;1
2021.05.03-10:40:08.770;118;81;7;11;14;7;6;4;1;3
2021.05.03-10:50:08.896;106;110;12;8;11;3;5;8;1;0
2021.05.03-11:00:09.005;95;117;8;17;13;4;12;7;2;2
2021.05.03-11:10:09.155;88;92;12;13;9;5;2;7;0;2
2021.05.03-11:20:09.276;99;98;13;19;9;9;9;8;0;1
2021.05.03-11:30:09.416;87;88;18;12;16;6;5;6;2;2
2021.05.03-11:40:09.541;79;105;9;12;17;7;9;8;2;2
2021.05.03-11:50:09.692;94;118;9;14;18;11;6;6;3;1
2021.05.03-12:00:09.883;104;123;12;16;9;7;4;13;2;0
2021.05.03-12:10:09.923;96;100;8;12;14;3;5;7;2;0
2021.05.03-12:20:10.179;26;34;5;1;1;1;1;2;0;0
